EnrollmentID,StudentID,CourseID,SemesterID,FacultyID,EnrollmentDate,EnrollmentStatus,FinalMark,LetterGrade,GradePoint,AttendancePercentage,PassedStatus,Academic Performance Category,Attendance Risk Level
E008148,STU0298,C040,S11,F039,2026-05-10,Completed,70.2,A-,3.5,100.0,Passed,Good,Low Risk
E008149,STU0298,C064,S11,F028,2026-05-13,Withdrawn,81.3,A+,4.0,95.6,Passed,Excellent,Low Risk
E008150,STU0298,C069,S11,F027,2026-05-17,Completed,50.2,C+,2.5,93.1,Passed,Satisfactory,Low Risk
E008151,STU0299,C049,S11,F038,2026-05-03,Completed,65.8,B+,3.25,77.2,Passed,Good,Low Risk
E008152,STU0299,C036,S11,F037,2026-05-15,Completed,59.0,B-,2.75,93.8,Passed,Satisfactory,Low Risk
E008153,STU0299,C030,S11,F037,2026-05-14,Completed,51.5,C+,2.5,76.9,Passed,Satisfactory,Low Risk
E008154,STU0299,C027,S11,F038,2026-05-05,Completed,79.8,A,3.75,100.0,Passed,Excellent,Low Risk
E008155,STU0299,C042,S09,F038,2025-09-18,Enrolled,44.9,D,2.0,82.7,Passed,Satisfactory,Low Risk
E008156,STU0299,C030,S09,F038,2025-09-10,Completed,61.9,B,3.0,78.8,Passed,Good,Low Risk
E008157,STU0299,C036,S09,F037,2025-09-10,Completed,99.7,A+,4.0,59.1,Passed,Excellent,Moderate Risk
E008158,STU0299,C048,S09,F038,2025-09-02,Completed,66.3,B+,3.25,84.9,Passed,Good,Low Risk
E008159,STU0299,C048,S08,F038,2025-05-21,Completed,87.3,A+,4.0,68.8,Passed,Excellent,Moderate Risk
E008160,STU0299,C030,S08,F037,2025-05-15,Enrolled,60.8,B,3.0,58.7,Passed,Good,High Risk
E008161,STU0299,C056,S08,F038,2025-05-15,Completed,85.6,A+,4.0,98.0,Passed,Excellent,Low Risk
E008162,STU0299,C051,S08,F038,2025-05-08,Completed,63.3,B,3.0,75.4,Passed,Good,Low Risk
E008163,STU0299,C056,S10,F037,2026-01-12,Completed,69.0,B+,3.25,79.6,Passed,Good,Low Risk
E008164,STU0299,C049,S10,F037,2026-01-15,Completed,49.7,C,2.25,81.7,Passed,Satisfactory,Low Risk
E008165,STU0299,C027,S10,F034,2026-01-17,Completed,61.0,B,3.0,77.1,Passed,Good,Low Risk
E008166,STU0299,C015,S10,F038,2026-01-13,Completed,85.9,A+,4.0,94.0,Passed,Excellent,Low Risk
E008167,STU0300,C052,S07,F011,2025-01-02,Completed,71.5,A-,3.5,100.0,Passed,Good,Low Risk
E008168,STU0300,C016,S07,F002,2025-01-14,Completed,51.0,C+,2.5,71.1,Passed,Satisfactory,Moderate Risk
E008169,STU0300,C039,S07,F004,2025-01-12,Completed,75.3,A,3.75,78.3,Passed,Excellent,Low Risk
E008170,STU0300,C002,S07,F014,2025-01-10,Enrolled,79.2,A,3.75,100.0,Passed,Excellent,Low Risk
E008171,STU0300,C017,S07,F002,2025-01-07,Completed,54.4,C+,2.5,99.1,Passed,Satisfactory,Low Risk
E008172,STU0300,C017,S11,F002,2026-05-10,Completed,58.8,B-,2.75,59.2,Passed,Satisfactory,Moderate Risk
E008173,STU0300,C063,S11,F021,2026-05-17,Completed,80.5,A+,4.0,83.3,Passed,Excellent,Low Risk
E008174,STU0300,C016,S11,F002,2026-05-05,Completed,78.2,A,3.75,83.7,Passed,Excellent,Low Risk
E008175,STU0300,C002,S11,F002,2026-05-02,Completed,68.2,B+,3.25,80.9,Passed,Good,Low Risk
E008176,STU0300,C039,S11,F002,2026-05-20,Enrolled,84.5,A+,4.0,84.6,Passed,Excellent,Low Risk
E008177,STU0300,C063,S10,F011,2026-01-18,Completed,100.0,A+,4.0,94.0,Passed,Excellent,Low Risk
E008178,STU0300,C052,S10,F014,2026-01-01,Completed,60.6,B,3.0,90.3,Passed,Good,Low Risk
E008179,STU0300,C016,S10,F002,2026-01-02,Completed,64.2,B,3.0,70.6,Passed,Good,Moderate Risk
E008180,STU0300,C016,S05,F002,2024-05-15,Completed,50.5,C+,2.5,94.0,Passed,Satisfactory,Low Risk
E008181,STU0300,C039,S05,F004,2024-05-07,Completed,100.0,A+,4.0,76.9,Passed,Excellent,Low Risk
E008182,STU0300,C002,S05,F011,2024-05-18,Enrolled,50.9,C+,2.5,89.5,Passed,Satisfactory,Low Risk
E008183,STU0300,C052,S05,F014,2024-05-08,Completed,88.2,A+,4.0,88.0,Passed,Excellent,Low Risk
E008184,STU0300,C063,S05,F011,2024-05-15,Enrolled,56.3,B-,2.75,86.3,Passed,Satisfactory,Low Risk
E008185,STU0300,C002,S01,F011,2023-01-19,Completed,60.1,B,3.0,86.7,Passed,Good,Low Risk
E008186,STU0300,C052,S01,F021,2023-01-12,Enrolled,69.9,B+,3.25,84.9,Passed,Good,Low Risk
E008187,STU0300,C016,S01,F014,2023-01-13,Enrolled,85.9,A+,4.0,86.4,Passed,Excellent,Low Risk
E008188,STU0300,C039,S04,F011,2024-01-20,Completed,71.1,A-,3.5,100.0,Passed,Good,Low Risk
E008189,STU0300,C002,S04,F004,2024-01-07,Enrolled,51.8,C+,2.5,91.1,Passed,Satisfactory,Low Risk
E008190,STU0300,C063,S04,F021,2024-01-14,Completed,83.2,A+,4.0,73.2,Passed,Excellent,Moderate Risk
E008191,STU0300,C039,S09,F021,2025-09-21,Completed,100.0,A+,4.0,79.4,Passed,Excellent,Low Risk
E008192,STU0300,C063,S09,F021,2025-09-02,Completed,71.5,A-,3.5,87.4,Passed,Good,Low Risk
E008193,STU0300,C052,S09,F021,2025-09-11,Completed,66.5,B+,3.25,89.6,Passed,Good,Low Risk
E008194,STU0300,C002,S09,F004,2025-09-16,Enrolled,73.9,A-,3.5,86.8,Passed,Good,Low Risk
E008195,STU0300,C016,S09,F021,2025-09-14,Enrolled,87.8,A+,4.0,78.2,Passed,Excellent,Low Risk
E008196,STU0301,C023,S10,F005,2026-01-13,Completed,71.2,A-,3.5,78.7,Passed,Good,Low Risk
E008197,STU0301,C041,S10,F031,2026-01-07,Completed,73.7,A-,3.5,78.8,Passed,Good,Low Risk
E008198,STU0301,C037,S10,F015,2026-01-02,Completed,62.7,B,3.0,78.0,Passed,Good,Low Risk
E008199,STU0301,C010,S10,F042,2026-01-20,Completed,56.8,B-,2.75,88.1,Passed,Satisfactory,Low Risk
E008200,STU0301,C025,S10,F041,2026-01-02,Completed,54.7,C+,2.5,64.6,Passed,Satisfactory,Moderate Risk
E008201,STU0301,C005,S01,F042,2023-01-16,Completed,79.2,A,3.75,78.6,Passed,Excellent,Low Risk
E008202,STU0301,C032,S01,F031,2023-01-14,Completed,42.7,D,2.0,84.5,Passed,Satisfactory,Low Risk
E008203,STU0301,C067,S01,F026,2023-01-07,Enrolled,58.4,B-,2.75,75.6,Passed,Satisfactory,Low Risk
E008204,STU0301,C050,S01,F013,2023-01-02,Enrolled,47.1,C,2.25,97.5,Passed,Satisfactory,Low Risk
E008205,STU0301,C010,S01,F031,2023-01-06,Enrolled,88.3,A+,4.0,89.7,Passed,Excellent,Low Risk
E008206,STU0301,C014,S09,F013,2025-09-16,Completed,52.4,C+,2.5,74.8,Passed,Satisfactory,Low Risk
E008207,STU0301,C041,S09,F031,2025-09-07,Completed,62.2,B,3.0,85.7,Passed,Good,Low Risk
E008208,STU0301,C023,S09,F015,2025-09-09,Completed,54.3,C+,2.5,87.2,Passed,Satisfactory,Low Risk
E008209,STU0301,C037,S06,F041,2024-09-02,Completed,63.0,B,3.0,95.3,Passed,Good,Low Risk
E008210,STU0301,C025,S06,F041,2024-09-06,Enrolled,94.5,A+,4.0,75.5,Passed,Excellent,Low Risk
E008211,STU0301,C023,S06,F005,2024-09-10,Completed,60.5,B,3.0,88.5,Passed,Good,Low Risk
E008212,STU0301,C050,S06,F013,2024-09-15,Enrolled,66.8,B+,3.25,77.1,Passed,Good,Low Risk
E008213,STU0301,C067,S08,F031,2025-05-05,Completed,55.3,B-,2.75,98.6,Passed,Satisfactory,Low Risk
E008214,STU0301,C010,S08,F005,2025-05-13,Completed,100.0,A+,4.0,83.3,Passed,Excellent,Low Risk
E008215,STU0301,C005,S08,F005,2025-05-14,Completed,97.9,A+,4.0,81.9,Passed,Excellent,Low Risk
E008216,STU0301,C023,S08,F041,2025-05-18,Completed,45.6,C,2.25,67.1,Passed,Satisfactory,Moderate Risk
E008217,STU0301,C014,S08,F026,2025-05-05,Completed,65.1,B+,3.25,67.2,Passed,Good,Moderate Risk
E008218,STU0301,C033,S11,F026,2026-05-03,Withdrawn,78.3,A,3.75,77.9,Passed,Excellent,Low Risk
E008219,STU0301,C010,S11,F013,2026-05-05,Completed,76.0,A,3.75,74.0,Passed,Excellent,Moderate Risk
E008220,STU0301,C025,S11,F005,2026-05-01,Completed,81.8,A+,4.0,82.0,Passed,Excellent,Low Risk
E008221,STU0301,C023,S11,F015,2026-05-10,Completed,55.3,B-,2.75,92.1,Passed,Satisfactory,Low Risk
E008222,STU0301,C037,S07,F042,2025-01-02,Completed,63.2,B,3.0,90.8,Passed,Good,Low Risk
E008223,STU0301,C014,S07,F026,2025-01-02,Completed,67.0,B+,3.25,79.4,Passed,Good,Low Risk
E008224,STU0301,C023,S07,F013,2025-01-10,Enrolled,61.6,B,3.0,89.3,Passed,Good,Low Risk
E008225,STU0301,C050,S04,F026,2024-01-05,Completed,80.9,A+,4.0,65.8,Passed,Excellent,Moderate Risk
E008226,STU0301,C005,S04,F041,2024-01-04,Completed,38.7,F,0.0,81.1,Failed,At Risk,Low Risk
E008227,STU0301,C004,S04,F041,2024-01-02,Completed,80.5,A+,4.0,80.6,Passed,Excellent,Low Risk
E008228,STU0301,C014,S02,F005,2023-05-19,Completed,93.1,A+,4.0,89.6,Passed,Excellent,Low Risk
E008229,STU0301,C037,S02,F042,2023-05-13,Completed,74.5,A-,3.5,84.1,Passed,Excellent,Low Risk
E008230,STU0301,C041,S02,F042,2023-05-12,Enrolled,55.3,B-,2.75,100.0,Passed,Satisfactory,Low Risk
E008231,STU0301,C032,S02,F005,2023-05-11,Completed,53.1,C+,2.5,86.3,Passed,Satisfactory,Low Risk
E008232,STU0301,C050,S02,F026,2023-05-08,Enrolled,64.7,B,3.0,79.0,Passed,Good,Low Risk
E008233,STU0302,C014,S06,F042,2024-09-10,Completed,75.7,A,3.75,85.3,Passed,Excellent,Low Risk
E008234,STU0302,C023,S06,F031,2024-09-19,Completed,77.6,A,3.75,72.3,Passed,Excellent,Moderate Risk
E008235,STU0302,C037,S06,F042,2024-09-08,Completed,72.7,A-,3.5,84.8,Passed,Good,Low Risk
E008236,STU0302,C025,S07,F026,2025-01-13,Completed,42.8,D,2.0,80.2,Passed,Satisfactory,Low Risk
E008237,STU0302,C023,S07,F005,2025-01-04,Completed,86.6,A+,4.0,100.0,Passed,Excellent,Low Risk
E008238,STU0302,C037,S07,F026,2025-01-11,Completed,87.9,A+,4.0,73.2,Passed,Excellent,Moderate Risk
E008239,STU0302,C025,S03,F015,2023-09-06,Withdrawn,51.0,C+,2.5,78.4,Passed,Satisfactory,Low Risk
E008240,STU0302,C004,S03,F041,2023-09-15,Completed,62.8,B,3.0,72.1,Passed,Good,Moderate Risk
E008241,STU0302,C050,S03,F015,2023-09-05,Completed,56.6,B-,2.75,91.6,Passed,Satisfactory,Low Risk
E008242,STU0302,C041,S03,F031,2023-09-19,Enrolled,60.0,B,3.0,88.5,Passed,Good,Low Risk
E008243,STU0302,C037,S09,F013,2025-09-08,Completed,73.6,A-,3.5,72.6,Passed,Good,Moderate Risk
E008244,STU0302,C010,S09,F015,2025-09-14,Completed,59.8,B-,2.75,81.5,Passed,Good,Low Risk
E008245,STU0302,C050,S09,F005,2025-09-08,Completed,59.1,B-,2.75,74.6,Passed,Good,Low Risk
E008246,STU0302,C041,S09,F026,2025-09-09,Completed,53.0,C+,2.5,89.9,Passed,Satisfactory,Low Risk
E008247,STU0302,C041,S02,F042,2023-05-11,Completed,83.4,A+,4.0,82.6,Passed,Excellent,Low Risk
E008248,STU0302,C032,S02,F026,2023-05-12,Enrolled,63.4,B,3.0,67.9,Passed,Good,Moderate Risk
E008249,STU0302,C067,S02,F041,2023-05-11,Completed,39.2,F,0.0,84.9,Failed,Satisfactory,Low Risk
E008250,STU0302,C004,S02,F026,2023-05-16,Completed,80.6,A+,4.0,85.5,Passed,Excellent,Low Risk
E008251,STU0302,C004,S10,F042,2026-01-13,Completed,64.0,B,3.0,72.7,Passed,Good,Moderate Risk
E008252,STU0302,C033,S10,F041,2026-01-13,Completed,41.7,D,2.0,78.3,Passed,Satisfactory,Low Risk
E008253,STU0302,C010,S10,F041,2026-01-12,Completed,82.6,A+,4.0,67.9,Passed,Excellent,Moderate Risk
E008254,STU0302,C032,S10,F013,2026-01-15,Completed,97.3,A+,4.0,80.7,Passed,Excellent,Low Risk
E008255,STU0302,C010,S05,F042,2024-05-21,Enrolled,53.2,C+,2.5,84.8,Passed,Satisfactory,Low Risk
E008256,STU0302,C025,S05,F026,2024-05-11,Completed,62.2,B,3.0,82.1,Passed,Good,Low Risk
E008257,STU0302,C041,S05,F015,2024-05-01,Completed,75.1,A,3.75,77.5,Passed,Excellent,Low Risk
E008258,STU0302,C037,S05,F041,2024-05-01,Completed,79.8,A,3.75,85.1,Passed,Excellent,Low Risk
E008259,STU0302,C033,S04,F013,2024-01-14,Completed,74.1,A-,3.5,74.5,Passed,Excellent,Low Risk
E008260,STU0302,C023,S04,F041,2024-01-02,Completed,61.8,B,3.0,60.9,Passed,Good,Moderate Risk
E008261,STU0302,C032,S04,F015,2024-01-09,Completed,90.5,A+,4.0,82.8,Passed,Excellent,Low Risk
E008262,STU0302,C004,S04,F041,2024-01-15,Completed,77.9,A,3.75,98.9,Passed,Excellent,Low Risk
E008263,STU0303,C001,S08,F025,2025-05-10,Completed,71.4,A-,3.5,79.3,Passed,Good,Low Risk
E008264,STU0303,C007,S08,F025,2025-05-14,Enrolled,61.8,B,3.0,92.2,Passed,Good,Low Risk
E008265,STU0303,C029,S08,F025,2025-05-12,Completed,70.6,A-,3.5,69.0,Passed,Good,Moderate Risk
E008266,STU0303,C003,S08,F022,2025-05-14,Completed,73.0,A-,3.5,70.5,Passed,Good,Moderate Risk
E008267,STU0303,C058,S08,F025,2025-05-10,Completed,68.8,B+,3.25,70.9,Passed,Good,Moderate Risk
E008268,STU0303,C029,S11,F025,2026-05-12,Withdrawn,68.2,B+,3.25,69.5,Passed,Good,Moderate Risk
E008269,STU0303,C019,S11,F022,2026-05-10,Completed,70.0,A-,3.5,93.1,Passed,Good,Low Risk
E008270,STU0303,C007,S11,F022,2026-05-16,Completed,37.1,F,0.0,72.2,Failed,At Risk,Moderate Risk
E008271,STU0303,C003,S11,F022,2026-05-14,Completed,54.8,C+,2.5,89.3,Passed,Satisfactory,Low Risk
E008272,STU0303,C029,S05,F022,2024-05-08,Completed,68.8,B+,3.25,83.2,Passed,Good,Low Risk
E008273,STU0303,C001,S05,F025,2024-05-05,Completed,43.8,D,2.0,80.3,Passed,Satisfactory,Low Risk
E008274,STU0303,C003,S05,F025,2024-05-06,Completed,32.5,F,0.0,89.5,Failed,At Risk,Low Risk
E008275,STU0303,C058,S05,F025,2024-05-13,Completed,65.9,B+,3.25,90.8,Passed,Good,Low Risk
E008276,STU0303,C019,S05,F025,2024-05-17,Completed,63.9,B,3.0,78.6,Passed,Good,Low Risk
E008277,STU0303,C001,S04,F025,2024-01-20,Completed,57.3,B-,2.75,90.3,Passed,Satisfactory,Low Risk
E008278,STU0303,C019,S04,F022,2024-01-07,Completed,86.0,A+,4.0,98.4,Passed,Excellent,Low Risk
E008279,STU0303,C003,S04,F025,2024-01-18,Withdrawn,79.2,A,3.75,86.6,Passed,Excellent,Low Risk
E008280,STU0304,C060,S02,F044,2023-05-12,Completed,71.0,A-,3.5,92.9,Passed,Good,Low Risk
E008281,STU0304,C034,S02,F008,2023-05-10,Completed,84.5,A+,4.0,76.1,Passed,Excellent,Low Risk
E008282,STU0304,C011,S02,F044,2023-05-16,Completed,58.7,B-,2.75,73.1,Passed,Satisfactory,Moderate Risk
E008283,STU0304,C026,S04,F044,2024-01-09,Enrolled,60.4,B,3.0,87.1,Passed,Good,Low Risk
E008284,STU0304,C028,S04,F008,2024-01-09,Completed,74.5,A-,3.5,77.3,Passed,Excellent,Low Risk
E008285,STU0304,C011,S04,F044,2024-01-13,Enrolled,68.0,B+,3.25,81.2,Passed,Good,Low Risk
E008286,STU0304,C060,S04,F017,2024-01-13,Completed,56.1,B-,2.75,74.2,Passed,Satisfactory,Low Risk
E008287,STU0304,C034,S07,F017,2025-01-06,Completed,92.7,A+,4.0,75.1,Passed,Excellent,Low Risk
E008288,STU0304,C028,S07,F044,2025-01-13,Completed,63.5,B,3.0,73.5,Passed,Good,Moderate Risk
E008289,STU0304,C026,S07,F017,2025-01-14,Completed,51.2,C+,2.5,79.3,Passed,Satisfactory,Low Risk
E008290,STU0304,C070,S07,F017,2025-01-18,Enrolled,61.5,B,3.0,88.4,Passed,Good,Low Risk
E008291,STU0304,C034,S11,F008,2026-05-02,Enrolled,46.6,C,2.25,85.9,Passed,Satisfactory,Low Risk
E008292,STU0304,C070,S11,F044,2026-05-14,Completed,57.1,B-,2.75,83.0,Passed,Satisfactory,Low Risk
E008293,STU0304,C026,S11,F017,2026-05-18,Completed,69.7,B+,3.25,83.3,Passed,Good,Low Risk
E008294,STU0305,C005,S03,F026,2023-09-15,Completed,53.7,C+,2.5,79.6,Passed,Satisfactory,Low Risk
E008295,STU0305,C014,S03,F026,2023-09-07,Completed,78.9,A,3.75,90.5,Passed,Excellent,Low Risk
E008296,STU0305,C037,S03,F026,2023-09-18,Completed,69.6,B+,3.25,100.0,Passed,Good,Low Risk
E008297,STU0305,C041,S03,F031,2023-09-07,Enrolled,40.8,D,2.0,96.6,Passed,Satisfactory,Low Risk
E008298,STU0305,C033,S06,F041,2024-09-02,Completed,84.1,A+,4.0,92.6,Passed,Excellent,Low Risk
E008299,STU0305,C023,S06,F015,2024-09-11,Completed,64.0,B,3.0,82.1,Passed,Good,Low Risk
E008300,STU0305,C005,S06,F026,2024-09-13,Completed,64.6,B,3.0,94.1,Passed,Good,Low Risk
E008301,STU0305,C014,S06,F031,2024-09-20,Completed,64.1,B,3.0,70.9,Passed,Good,Moderate Risk
E008302,STU0305,C023,S10,F031,2026-01-06,Enrolled,77.2,A,3.75,86.0,Passed,Excellent,Low Risk
E008303,STU0305,C004,S10,F005,2026-01-17,Enrolled,60.0,B,3.0,84.3,Passed,Good,Low Risk
E008304,STU0305,C033,S10,F031,2026-01-12,Completed,52.3,C+,2.5,78.1,Passed,Satisfactory,Low Risk
E008305,STU0305,C041,S05,F013,2024-05-06,Enrolled,53.8,C+,2.5,62.6,Passed,Satisfactory,Moderate Risk
E008306,STU0305,C023,S05,F041,2024-05-17,Withdrawn,44.1,D,2.0,73.8,Passed,Satisfactory,Moderate Risk
E008307,STU0305,C037,S05,F031,2024-05-08,Completed,61.3,B,3.0,79.0,Passed,Good,Low Risk
E008308,STU0306,C041,S11,F013,2026-05-17,Completed,53.2,C+,2.5,99.1,Passed,Satisfactory,Low Risk
E008309,STU0306,C025,S11,F015,2026-05-15,Enrolled,64.0,B,3.0,80.5,Passed,Good,Low Risk
E008310,STU0306,C005,S11,F026,2026-05-20,Enrolled,62.4,B,3.0,67.7,Passed,Good,Moderate Risk
E008311,STU0306,C050,S08,F015,2025-05-12,Completed,81.4,A+,4.0,72.0,Passed,Excellent,Moderate Risk
E008312,STU0306,C014,S08,F031,2025-05-17,Completed,69.9,B+,3.25,70.2,Passed,Good,Moderate Risk
E008313,STU0306,C004,S08,F026,2025-05-12,Enrolled,70.8,A-,3.5,90.5,Passed,Good,Low Risk
E008314,STU0306,C050,S06,F026,2024-09-15,Completed,96.3,A+,4.0,71.4,Passed,Excellent,Moderate Risk
E008315,STU0306,C033,S06,F026,2024-09-21,Completed,70.0,A-,3.5,69.4,Passed,Good,Moderate Risk
E008316,STU0306,C037,S06,F031,2024-09-17,Completed,96.2,A+,4.0,73.6,Passed,Excellent,Moderate Risk
E008317,STU0306,C037,S05,F041,2024-05-15,Completed,72.0,A-,3.5,89.7,Passed,Good,Low Risk
E008318,STU0306,C041,S05,F015,2024-05-09,Enrolled,53.3,C+,2.5,95.0,Passed,Satisfactory,Low Risk
E008319,STU0306,C032,S05,F041,2024-05-06,Enrolled,80.2,A+,4.0,74.5,Passed,Excellent,Low Risk
E008320,STU0306,C067,S05,F005,2024-05-08,Completed,88.7,A+,4.0,85.2,Passed,Excellent,Low Risk
E008321,STU0306,C014,S05,F026,2024-05-06,Withdrawn,28.4,F,0.0,85.1,Failed,At Risk,Low Risk
E008322,STU0306,C041,S07,F005,2025-01-07,Enrolled,73.6,A-,3.5,100.0,Passed,Good,Low Risk
E008323,STU0306,C037,S07,F026,2025-01-09,Enrolled,93.5,A+,4.0,81.0,Passed,Excellent,Low Risk
E008324,STU0306,C023,S07,F041,2025-01-05,Completed,56.6,B-,2.75,77.9,Passed,Satisfactory,Low Risk
E008325,STU0306,C050,S03,F026,2023-09-17,Completed,45.0,C,2.25,85.2,Passed,Satisfactory,Low Risk
E008326,STU0306,C010,S03,F041,2023-09-20,Completed,68.8,B+,3.25,75.1,Passed,Good,Low Risk
E008327,STU0306,C005,S03,F013,2023-09-12,Enrolled,94.0,A+,4.0,94.0,Passed,Excellent,Low Risk
E008328,STU0306,C032,S03,F031,2023-09-11,Withdrawn,58.5,B-,2.75,63.0,Passed,Satisfactory,Moderate Risk
E008329,STU0306,C023,S03,F013,2023-09-16,Completed,78.0,A,3.75,96.2,Passed,Excellent,Low Risk
E008330,STU0307,C061,S05,F007,2024-05-03,Completed,57.8,B-,2.75,76.4,Passed,Satisfactory,Low Risk
E008331,STU0307,C054,S05,F049,2024-05-09,Completed,65.3,B+,3.25,80.8,Passed,Good,Low Risk
E008332,STU0307,C012,S05,F033,2024-05-18,Completed,36.4,F,0.0,72.1,Failed,At Risk,Moderate Risk
E008333,STU0307,C043,S06,F019,2024-09-04,Withdrawn,89.1,A+,4.0,67.9,Passed,Excellent,Moderate Risk
E008334,STU0307,C061,S06,F047,2024-09-21,Completed,66.6,B+,3.25,89.3,Passed,Good,Low Risk
E008335,STU0307,C012,S06,F007,2024-09-18,Completed,87.4,A+,4.0,84.0,Passed,Excellent,Low Risk
E008336,STU0307,C054,S06,F033,2024-09-04,Completed,48.7,C,2.25,53.8,Passed,Satisfactory,High Risk
E008337,STU0307,C022,S06,F003,2024-09-20,Enrolled,72.7,A-,3.5,93.1,Passed,Good,Low Risk
E008338,STU0307,C066,S02,F040,2023-05-08,Completed,83.9,A+,4.0,72.9,Passed,Excellent,Moderate Risk
E008339,STU0307,C054,S02,F036,2023-05-03,Completed,86.1,A+,4.0,83.1,Passed,Excellent,Low Risk
E008340,STU0307,C043,S02,F040,2023-05-14,Completed,50.6,C+,2.5,85.3,Passed,Satisfactory,Low Risk
E008341,STU0307,C024,S07,F049,2025-01-10,Withdrawn,86.0,A+,4.0,84.1,Passed,Excellent,Low Risk
E008342,STU0307,C043,S07,F019,2025-01-18,Completed,76.1,A,3.75,82.6,Passed,Excellent,Low Risk
E008343,STU0307,C012,S07,F047,2025-01-20,Completed,74.8,A-,3.5,86.1,Passed,Excellent,Low Risk
E008344,STU0307,C061,S04,F047,2024-01-03,Enrolled,72.2,A-,3.5,95.4,Passed,Good,Low Risk
E008345,STU0307,C012,S04,F007,2024-01-08,Enrolled,67.3,B+,3.25,84.0,Passed,Good,Low Risk
E008346,STU0307,C043,S04,F049,2024-01-09,Withdrawn,79.0,A,3.75,74.6,Passed,Excellent,Low Risk
E008347,STU0307,C022,S08,F047,2025-05-04,Enrolled,64.0,B,3.0,71.7,Passed,Good,Moderate Risk
E008348,STU0307,C012,S08,F007,2025-05-17,Completed,46.7,C,2.25,69.4,Passed,Satisfactory,Moderate Risk
E008349,STU0307,C061,S08,F007,2025-05-21,Withdrawn,70.7,A-,3.5,83.2,Passed,Good,Low Risk
E008350,STU0307,C066,S08,F040,2025-05-18,Completed,95.6,A+,4.0,90.2,Passed,Excellent,Low Risk
E008351,STU0307,C054,S08,F047,2025-05-04,Enrolled,69.4,B+,3.25,74.0,Passed,Good,Moderate Risk
E008352,STU0307,C061,S01,F003,2023-01-11,Withdrawn,72.0,A-,3.5,67.6,Passed,Good,Moderate Risk
E008353,STU0307,C022,S01,F036,2023-01-20,Completed,99.9,A+,4.0,77.7,Passed,Excellent,Low Risk
E008354,STU0307,C066,S01,F033,2023-01-16,Completed,78.2,A,3.75,78.3,Passed,Excellent,Low Risk
E008355,STU0307,C043,S01,F040,2023-01-05,Enrolled,69.6,B+,3.25,91.6,Passed,Good,Low Risk
E008356,STU0307,C012,S01,F006,2023-01-21,Completed,44.2,D,2.0,58.2,Passed,Satisfactory,High Risk
E008357,STU0308,C045,S01,F035,2023-01-11,Completed,75.5,A,3.75,85.2,Passed,Excellent,Low Risk
E008358,STU0308,C020,S01,F043,2023-01-02,Completed,76.5,A,3.75,79.9,Passed,Excellent,Low Risk
E008359,STU0308,C021,S01,F023,2023-01-16,Completed,63.9,B,3.0,81.2,Passed,Good,Low Risk
E008360,STU0308,C047,S01,F045,2023-01-03,Enrolled,76.4,A,3.75,81.3,Passed,Excellent,Low Risk
E008361,STU0308,C045,S10,F043,2026-01-14,Completed,68.1,B+,3.25,70.0,Passed,Good,Moderate Risk
E008362,STU0308,C009,S10,F001,2026-01-17,Completed,74.4,A-,3.5,77.1,Passed,Excellent,Low Risk
E008363,STU0308,C046,S10,F035,2026-01-19,Completed,87.3,A+,4.0,88.1,Passed,Excellent,Low Risk
E008364,STU0308,C044,S10,F045,2026-01-06,Completed,94.5,A+,4.0,86.0,Passed,Excellent,Low Risk
E008365,STU0308,C021,S10,F023,2026-01-11,Enrolled,81.5,A+,4.0,100.0,Passed,Excellent,Low Risk
E008366,STU0308,C020,S04,F023,2024-01-19,Completed,93.3,A+,4.0,90.8,Passed,Excellent,Low Risk
E008367,STU0308,C013,S04,F020,2024-01-12,Completed,100.0,A+,4.0,98.8,Passed,Excellent,Low Risk
E008368,STU0308,C045,S04,F043,2024-01-20,Enrolled,38.7,F,0.0,81.2,Failed,At Risk,Low Risk
E008369,STU0308,C009,S04,F023,2024-01-14,Completed,70.3,A-,3.5,90.5,Passed,Good,Low Risk
E008370,STU0308,C044,S04,F001,2024-01-05,Completed,74.3,A-,3.5,81.7,Passed,Excellent,Low Risk
E008371,STU0308,C045,S07,F045,2025-01-13,Completed,68.6,B+,3.25,95.3,Passed,Good,Low Risk
E008372,STU0308,C020,S07,F043,2025-01-02,Completed,65.1,B+,3.25,67.1,Passed,Good,Moderate Risk
E008373,STU0308,C044,S07,F001,2025-01-19,Completed,75.7,A,3.75,89.5,Passed,Excellent,Low Risk
E008374,STU0308,C046,S07,F023,2025-01-12,Completed,85.8,A+,4.0,88.3,Passed,Excellent,Low Risk
E008375,STU0308,C020,S05,F020,2024-05-02,Completed,44.5,D,2.0,68.6,Passed,Satisfactory,Moderate Risk
E008376,STU0308,C047,S05,F001,2024-05-05,Completed,55.2,B-,2.75,65.8,Passed,Satisfactory,Moderate Risk
E008377,STU0308,C045,S05,F043,2024-05-12,Completed,48.9,C,2.25,83.8,Passed,Satisfactory,Low Risk
E008378,STU0308,C046,S05,F001,2024-05-05,Completed,90.5,A+,4.0,87.5,Passed,Excellent,Low Risk
E008379,STU0308,C044,S09,F035,2025-09-07,Completed,48.0,C,2.25,74.6,Passed,Satisfactory,Low Risk
E008380,STU0308,C009,S09,F035,2025-09-03,Enrolled,83.2,A+,4.0,84.8,Passed,Excellent,Low Risk
E008381,STU0308,C013,S09,F045,2025-09-18,Completed,76.9,A,3.75,83.3,Passed,Excellent,Low Risk
