PaymentID,StudentID,SemesterID,TotalPayable,AmountPaid,OutstandingAmount,PaymentStatus,PaymentDate,PaymentMethod,Payment Risk Level
P002866,STU0482,S06,45000,22500,22500,Partial,2024-09-30,Cash,High Risk
P002867,STU0482,S05,60000,45000,15000,Partial,2024-05-27,Bank,Moderate Risk
P002868,STU0482,S01,68000,0,68000,Unpaid,,Mobile Banking,High Risk
P002869,STU0483,S02,68000,68000,0,Paid,2023-05-07,Cash,No Risk
P002870,STU0483,S03,75000,37500,37500,Partial,2023-10-24,Mobile Banking,High Risk
P002871,STU0483,S11,60000,60000,0,Paid,2026-05-03,Card,No Risk
P002872,STU0483,S05,52000,39000,13000,Partial,2024-05-08,Bank,Moderate Risk
P002873,STU0483,S09,52000,52000,0,Paid,2025-09-06,Bank,No Risk
P002874,STU0483,S01,45000,22500,22500,Partial,2023-01-08,Card,High Risk
P002875,STU0483,S08,75000,75000,0,Paid,2025-06-11,Card,No Risk
P002876,STU0484,S01,45000,45000,0,Paid,2023-01-03,Bank,No Risk
P002877,STU0484,S09,60000,0,60000,Unpaid,,Card,High Risk
P002878,STU0484,S06,75000,56250,18750,Partial,2024-09-28,Cash,Moderate Risk
P002879,STU0484,S05,60000,60000,0,Paid,2024-05-19,Cash,No Risk
P002880,STU0484,S11,45000,22500,22500,Partial,2026-05-15,Cash,High Risk
P002881,STU0484,S04,75000,75000,0,Paid,2024-01-15,Card,No Risk
P002882,STU0484,S07,60000,30000,30000,Partial,2025-02-03,Bank,High Risk
P002883,STU0485,S06,45000,45000,0,Paid,2024-10-24,Card,No Risk
P002884,STU0485,S05,68000,51000,17000,Partial,2024-05-26,Bank,Moderate Risk
P002885,STU0485,S10,68000,68000,0,Paid,2026-01-13,Bank,No Risk
P002886,STU0485,S01,75000,75000,0,Paid,2023-02-17,Cash,No Risk
P002887,STU0485,S02,68000,68000,0,Paid,2023-05-01,Cash,No Risk
P002888,STU0486,S10,60000,30000,30000,Partial,2026-01-07,Card,High Risk
P002889,STU0486,S01,60000,30000,30000,Partial,2023-01-13,Cash,High Risk
P002890,STU0486,S11,45000,0,45000,Unpaid,,Mobile Banking,High Risk
P002891,STU0486,S04,52000,52000,0,Paid,2024-01-01,Bank,No Risk
P002892,STU0486,S09,75000,37500,37500,Partial,2025-10-30,Card,High Risk
P002893,STU0486,S02,45000,22500,22500,Partial,2023-06-10,Cash,High Risk
P002894,STU0486,S08,60000,60000,0,Paid,2025-05-24,Card,No Risk
P002895,STU0486,S06,60000,30000,30000,Partial,2024-09-14,Bank,High Risk
P002896,STU0487,S08,75000,37500,37500,Partial,2025-05-24,Bank,High Risk
P002897,STU0487,S04,75000,56250,18750,Partial,2024-01-09,Card,Moderate Risk
P002898,STU0487,S07,52000,26000,26000,Partial,2025-01-16,Cash,High Risk
P002899,STU0487,S09,68000,0,68000,Unpaid,,Mobile Banking,High Risk
P002900,STU0487,S06,60000,30000,30000,Partial,2024-09-03,Card,High Risk
P002901,STU0488,S07,45000,22500,22500,Partial,2025-01-09,Cash,High Risk
P002902,STU0488,S11,75000,0,75000,Unpaid,,Mobile Banking,High Risk
P002903,STU0488,S09,52000,39000,13000,Partial,2025-09-14,Mobile Banking,Moderate Risk
P002904,STU0488,S10,52000,26000,26000,Partial,2026-01-14,Mobile Banking,High Risk
P002905,STU0489,S06,60000,60000,0,Paid,2024-09-15,Bank,No Risk
P002906,STU0489,S07,75000,75000,0,Paid,2025-01-05,Cash,No Risk
P002907,STU0489,S01,68000,68000,0,Paid,2023-02-20,Mobile Banking,No Risk
P002908,STU0489,S03,75000,75000,0,Paid,2023-09-07,Mobile Banking,No Risk
P002909,STU0489,S05,60000,45000,15000,Partial,2024-05-03,Bank,Moderate Risk
P002910,STU0489,S10,68000,68000,0,Paid,2026-01-16,Bank,No Risk
P002911,STU0489,S09,75000,0,75000,Unpaid,,Bank,High Risk
P002912,STU0489,S04,75000,75000,0,Paid,2024-01-18,Cash,No Risk
P002913,STU0490,S08,75000,37500,37500,Partial,2025-05-01,Mobile Banking,High Risk
P002914,STU0490,S09,60000,30000,30000,Partial,2025-10-11,Mobile Banking,High Risk
P002915,STU0490,S01,60000,60000,0,Paid,2023-02-08,Mobile Banking,No Risk
P002916,STU0490,S03,60000,45000,15000,Partial,2023-09-22,Cash,Moderate Risk
P002917,STU0490,S07,75000,56250,18750,Partial,2025-01-31,Card,Moderate Risk
P002918,STU0490,S05,75000,56250,18750,Partial,2024-06-02,Mobile Banking,Moderate Risk
P002919,STU0491,S10,60000,0,60000,Unpaid,,Card,High Risk
P002920,STU0491,S09,45000,45000,0,Paid,2025-10-21,Cash,No Risk
P002921,STU0491,S08,75000,75000,0,Paid,2025-06-12,Cash,No Risk
P002922,STU0491,S02,68000,68000,0,Paid,2023-05-26,Cash,No Risk
P002923,STU0491,S06,60000,60000,0,Paid,2024-10-26,Bank,No Risk
P002924,STU0492,S07,75000,0,75000,Unpaid,,Mobile Banking,High Risk
P002925,STU0492,S11,68000,68000,0,Paid,2026-05-13,Mobile Banking,No Risk
P002926,STU0492,S10,75000,0,75000,Unpaid,,Mobile Banking,High Risk
P002927,STU0492,S05,68000,68000,0,Paid,2024-05-25,Mobile Banking,No Risk
P002928,STU0492,S04,68000,68000,0,Paid,2024-02-11,Mobile Banking,No Risk
P002929,STU0492,S08,52000,26000,26000,Partial,2025-05-11,Mobile Banking,High Risk
P002930,STU0492,S03,52000,39000,13000,Partial,2023-10-05,Bank,Moderate Risk
P002931,STU0492,S06,45000,33750,11250,Partial,2024-10-28,Mobile Banking,Moderate Risk
P002932,STU0493,S07,60000,60000,0,Paid,2025-02-16,Bank,No Risk
P002933,STU0493,S02,68000,34000,34000,Partial,2023-05-21,Mobile Banking,High Risk
P002934,STU0493,S09,60000,0,60000,Unpaid,,Mobile Banking,High Risk
P002935,STU0493,S01,68000,68000,0,Paid,2023-03-02,Mobile Banking,No Risk
P002936,STU0493,S08,45000,0,45000,Unpaid,,Cash,High Risk
P002937,STU0493,S04,68000,68000,0,Paid,2024-02-21,Bank,No Risk
P002938,STU0493,S11,45000,45000,0,Paid,2026-05-12,Cash,No Risk
P002939,STU0494,S10,68000,0,68000,Unpaid,,Cash,High Risk
P002940,STU0494,S03,45000,45000,0,Paid,2023-09-14,Cash,No Risk
P002941,STU0494,S09,45000,0,45000,Unpaid,,Mobile Banking,High Risk
P002942,STU0494,S06,75000,75000,0,Paid,2024-10-24,Bank,No Risk
P002943,STU0494,S07,45000,22500,22500,Partial,2025-02-17,Cash,High Risk
P002944,STU0494,S04,45000,45000,0,Paid,2024-01-21,Mobile Banking,No Risk
P002945,STU0494,S01,68000,0,68000,Unpaid,,Bank,High Risk
P002946,STU0495,S09,45000,22500,22500,Partial,2025-10-13,Card,High Risk
P002947,STU0495,S11,75000,56250,18750,Partial,2026-05-08,Mobile Banking,Moderate Risk
P002948,STU0495,S01,52000,39000,13000,Partial,2023-02-13,Bank,Moderate Risk
P002949,STU0495,S10,52000,52000,0,Paid,2026-01-24,Mobile Banking,No Risk
P002950,STU0495,S02,75000,0,75000,Unpaid,,Bank,High Risk
P002951,STU0495,S04,75000,75000,0,Paid,2024-03-01,Bank,No Risk
P002952,STU0495,S05,52000,0,52000,Unpaid,,Cash,High Risk
P002953,STU0496,S06,60000,60000,0,Paid,2024-09-04,Mobile Banking,No Risk
P002954,STU0496,S11,68000,68000,0,Paid,2026-06-14,Mobile Banking,No Risk
P002955,STU0496,S08,75000,75000,0,Paid,2025-05-29,Cash,No Risk
P002956,STU0496,S10,45000,22500,22500,Partial,2026-02-10,Mobile Banking,High Risk
P002957,STU0496,S09,45000,0,45000,Unpaid,,Card,High Risk
P002958,STU0496,S02,68000,34000,34000,Partial,2023-05-26,Bank,High Risk
P002959,STU0496,S01,60000,0,60000,Unpaid,,Mobile Banking,High Risk
P002960,STU0497,S05,52000,39000,13000,Partial,2024-05-18,Cash,Moderate Risk
P002961,STU0497,S02,68000,51000,17000,Partial,2023-06-11,Mobile Banking,Moderate Risk
P002962,STU0497,S09,52000,26000,26000,Partial,2025-10-06,Card,High Risk
P002963,STU0497,S07,52000,26000,26000,Partial,2025-03-01,Bank,High Risk
P002964,STU0497,S10,52000,39000,13000,Partial,2026-02-25,Cash,Moderate Risk
P002965,STU0497,S03,52000,39000,13000,Partial,2023-10-17,Bank,Moderate Risk
P002966,STU0498,S06,52000,52000,0,Paid,2024-09-22,Bank,No Risk
P002967,STU0498,S01,60000,45000,15000,Partial,2023-02-03,Bank,Moderate Risk
P002968,STU0498,S05,60000,60000,0,Paid,2024-06-09,Cash,No Risk
P002969,STU0498,S11,75000,56250,18750,Partial,2026-05-18,Bank,Moderate Risk
P002970,STU0498,S08,68000,34000,34000,Partial,2025-05-14,Mobile Banking,High Risk
P002971,STU0498,S04,52000,26000,26000,Partial,2024-02-22,Card,High Risk
P002972,STU0499,S07,60000,60000,0,Paid,2025-02-16,Mobile Banking,No Risk
P002973,STU0499,S05,52000,52000,0,Paid,2024-05-09,Bank,No Risk
P002974,STU0499,S03,68000,68000,0,Paid,2023-09-11,Bank,No Risk
P002975,STU0499,S02,52000,26000,26000,Partial,2023-06-23,Mobile Banking,High Risk
P002976,STU0499,S11,68000,34000,34000,Partial,2026-05-29,Bank,High Risk
P002977,STU0500,S06,45000,0,45000,Unpaid,,Card,High Risk
P002978,STU0500,S02,52000,39000,13000,Partial,2023-06-01,Bank,Moderate Risk
P002979,STU0500,S03,45000,22500,22500,Partial,2023-10-30,Card,High Risk
P002980,STU0500,S01,60000,60000,0,Paid,2023-02-11,Cash,No Risk
P002981,STU0500,S04,68000,68000,0,Paid,2024-02-27,Bank,No Risk
P002982,STU0501,S06,45000,45000,0,Paid,2024-09-17,Cash,No Risk
P002983,STU0501,S10,52000,0,52000,Unpaid,,Mobile Banking,High Risk
P002984,STU0501,S09,60000,0,60000,Unpaid,,Cash,High Risk
P002985,STU0501,S04,52000,52000,0,Paid,2024-01-29,Mobile Banking,No Risk
P002986,STU0501,S03,75000,75000,0,Paid,2023-09-24,Card,No Risk
P002987,STU0501,S07,75000,37500,37500,Partial,2025-02-04,Bank,High Risk
P002988,STU0501,S08,45000,45000,0,Paid,2025-05-13,Mobile Banking,No Risk
P002989,STU0501,S01,45000,0,45000,Unpaid,,Mobile Banking,High Risk
P002990,STU0502,S11,60000,60000,0,Paid,2026-06-25,Bank,No Risk
P002991,STU0502,S05,52000,39000,13000,Partial,2024-06-12,Mobile Banking,Moderate Risk
P002992,STU0502,S08,75000,75000,0,Paid,2025-05-04,Card,No Risk
P002993,STU0502,S10,68000,34000,34000,Partial,2026-01-08,Cash,High Risk
P002994,STU0502,S06,68000,51000,17000,Partial,2024-10-14,Card,Moderate Risk
P002995,STU0502,S02,52000,26000,26000,Partial,2023-06-12,Bank,High Risk
P002996,STU0503,S04,45000,33750,11250,Partial,2024-01-08,Cash,Moderate Risk
P002997,STU0503,S08,60000,30000,30000,Partial,2025-06-15,Cash,High Risk
P002998,STU0503,S06,45000,33750,11250,Partial,2024-09-13,Card,Moderate Risk
P002999,STU0503,S07,45000,22500,22500,Partial,2025-01-20,Card,High Risk
P003000,STU0503,S03,75000,0,75000,Unpaid,,Cash,High Risk
P003001,STU0503,S01,52000,39000,13000,Partial,2023-02-06,Bank,Moderate Risk
P003002,STU0504,S01,60000,60000,0,Paid,2023-02-27,Cash,No Risk
P003003,STU0504,S05,68000,0,68000,Unpaid,,Cash,High Risk
P003004,STU0504,S09,52000,52000,0,Paid,2025-10-05,Card,No Risk
P003005,STU0504,S08,75000,75000,0,Paid,2025-06-03,Bank,No Risk
P003006,STU0505,S04,52000,0,52000,Unpaid,,Cash,High Risk
P003007,STU0505,S03,75000,75000,0,Paid,2023-09-18,Cash,No Risk
P003008,STU0505,S06,60000,0,60000,Unpaid,,Mobile Banking,High Risk
P003009,STU0505,S05,52000,26000,26000,Partial,2024-05-25,Bank,High Risk
P003010,STU0506,S02,68000,68000,0,Paid,2023-06-09,Cash,No Risk
P003011,STU0506,S05,52000,39000,13000,Partial,2024-06-02,Bank,Moderate Risk
P003012,STU0506,S11,68000,68000,0,Paid,2026-05-04,Bank,No Risk
P003013,STU0506,S06,75000,56250,18750,Partial,2024-10-05,Mobile Banking,Moderate Risk
P003014,STU0506,S09,68000,68000,0,Paid,2025-09-20,Mobile Banking,No Risk
P003015,STU0506,S03,45000,45000,0,Paid,2023-09-04,Bank,No Risk
P003016,STU0506,S01,68000,68000,0,Paid,2023-03-02,Card,No Risk
P003017,STU0507,S09,75000,0,75000,Unpaid,,Mobile Banking,High Risk
P003018,STU0507,S05,52000,52000,0,Paid,2024-06-19,Mobile Banking,No Risk
P003019,STU0507,S07,60000,0,60000,Unpaid,,Cash,High Risk
P003020,STU0507,S08,52000,26000,26000,Partial,2025-05-28,Cash,High Risk
P003021,STU0507,S06,68000,34000,34000,Partial,2024-10-07,Card,High Risk
P003022,STU0507,S01,60000,30000,30000,Partial,2023-02-16,Cash,High Risk
P003023,STU0507,S02,52000,52000,0,Paid,2023-06-24,Bank,No Risk
P003024,STU0507,S04,45000,22500,22500,Partial,2024-01-01,Mobile Banking,High Risk
P003025,STU0508,S06,60000,45000,15000,Partial,2024-10-16,Cash,Moderate Risk
P003026,STU0508,S09,75000,56250,18750,Partial,2025-10-31,Card,Moderate Risk
P003027,STU0508,S08,68000,68000,0,Paid,2025-05-13,Cash,No Risk
P003028,STU0508,S11,68000,68000,0,Paid,2026-05-20,Bank,No Risk
P003029,STU0509,S05,52000,52000,0,Paid,2024-05-22,Card,No Risk
P003030,STU0509,S06,68000,68000,0,Paid,2024-10-08,Bank,No Risk
P003031,STU0509,S01,75000,75000,0,Paid,2023-01-24,Card,No Risk
P003032,STU0509,S09,52000,0,52000,Unpaid,,Cash,High Risk
P003033,STU0509,S11,68000,34000,34000,Partial,2026-05-13,Cash,High Risk
P003034,STU0509,S07,68000,68000,0,Paid,2025-02-24,Cash,No Risk
P003035,STU0510,S11,68000,68000,0,Paid,2026-05-11,Cash,No Risk
P003036,STU0510,S03,60000,45000,15000,Partial,2023-10-29,Card,Moderate Risk
P003037,STU0510,S05,60000,30000,30000,Partial,2024-06-18,Cash,High Risk
P003038,STU0510,S06,45000,0,45000,Unpaid,,Bank,High Risk
P003039,STU0511,S08,52000,39000,13000,Partial,2025-05-08,Cash,Moderate Risk
P003040,STU0511,S03,68000,68000,0,Paid,2023-09-01,Mobile Banking,No Risk
P003041,STU0511,S07,75000,37500,37500,Partial,2025-01-03,Bank,High Risk
P003042,STU0511,S09,75000,0,75000,Unpaid,,Card,High Risk
P003043,STU0511,S02,52000,0,52000,Unpaid,,Mobile Banking,High Risk
P003044,STU0512,S06,52000,26000,26000,Partial,2024-09-05,Card,High Risk
P003045,STU0512,S02,75000,75000,0,Paid,2023-06-16,Mobile Banking,No Risk
P003046,STU0512,S08,52000,26000,26000,Partial,2025-06-19,Bank,High Risk
P003047,STU0512,S05,60000,0,60000,Unpaid,,Cash,High Risk
P003048,STU0512,S07,68000,0,68000,Unpaid,,Bank,High Risk
P003049,STU0512,S11,68000,51000,17000,Partial,2026-05-14,Card,Moderate Risk
P003050,STU0512,S09,60000,45000,15000,Partial,2025-09-29,Mobile Banking,Moderate Risk
P003051,STU0513,S09,60000,0,60000,Unpaid,,Mobile Banking,High Risk
P003052,STU0513,S06,45000,22500,22500,Partial,2024-09-17,Mobile Banking,High Risk
P003053,STU0513,S11,45000,33750,11250,Partial,2026-05-20,Card,Moderate Risk
P003054,STU0513,S03,52000,26000,26000,Partial,2023-10-10,Card,High Risk
P003055,STU0513,S07,52000,39000,13000,Partial,2025-02-07,Cash,Moderate Risk
P003056,STU0513,S01,60000,60000,0,Paid,2023-01-09,Cash,No Risk
P003057,STU0513,S02,52000,52000,0,Paid,2023-06-21,Mobile Banking,No Risk
P003058,STU0513,S08,45000,45000,0,Paid,2025-06-09,Mobile Banking,No Risk
P003059,STU0514,S11,68000,68000,0,Paid,2026-05-04,Mobile Banking,No Risk
P003060,STU0514,S08,45000,45000,0,Paid,2025-05-01,Mobile Banking,No Risk
P003061,STU0514,S05,60000,60000,0,Paid,2024-05-07,Bank,No Risk
P003062,STU0514,S01,75000,75000,0,Paid,2023-02-12,Card,No Risk
P003063,STU0515,S01,75000,56250,18750,Partial,2023-03-01,Card,Moderate Risk
P003064,STU0515,S06,60000,30000,30000,Partial,2024-10-29,Card,High Risk
P003065,STU0515,S03,68000,51000,17000,Partial,2023-10-01,Bank,Moderate Risk
P003066,STU0515,S07,68000,0,68000,Unpaid,,Mobile Banking,High Risk
P003067,STU0516,S05,45000,45000,0,Paid,2024-05-15,Cash,No Risk
P003068,STU0516,S08,45000,45000,0,Paid,2025-06-13,Mobile Banking,No Risk
P003069,STU0516,S01,60000,30000,30000,Partial,2023-01-11,Card,High Risk
P003070,STU0516,S02,68000,0,68000,Unpaid,,Cash,High Risk
P003071,STU0517,S10,60000,45000,15000,Partial,2026-03-01,Cash,Moderate Risk
P003072,STU0517,S03,60000,60000,0,Paid,2023-10-05,Card,No Risk
P003073,STU0517,S11,45000,33750,11250,Partial,2026-05-21,Mobile Banking,Moderate Risk
P003074,STU0517,S09,52000,26000,26000,Partial,2025-09-17,Cash,High Risk
P003075,STU0518,S07,68000,0,68000,Unpaid,,Cash,High Risk
P003076,STU0518,S08,75000,37500,37500,Partial,2025-05-04,Card,High Risk
P003077,STU0518,S11,45000,0,45000,Unpaid,,Bank,High Risk
P003078,STU0518,S10,45000,45000,0,Paid,2026-01-13,Cash,No Risk
P003079,STU0518,S09,60000,60000,0,Paid,2025-09-27,Bank,No Risk
P003080,STU0519,S04,45000,0,45000,Unpaid,,Cash,High Risk
P003081,STU0519,S01,68000,0,68000,Unpaid,,Cash,High Risk
P003082,STU0519,S09,45000,33750,11250,Partial,2025-09-02,Cash,Moderate Risk
P003083,STU0519,S11,45000,45000,0,Paid,2026-05-08,Bank,No Risk
P003084,STU0520,S09,68000,51000,17000,Partial,2025-09-06,Card,Moderate Risk
P003085,STU0520,S10,68000,51000,17000,Partial,2026-01-18,Mobile Banking,Moderate Risk
P003086,STU0520,S08,75000,0,75000,Unpaid,,Bank,High Risk
P003087,STU0520,S05,45000,22500,22500,Partial,2024-06-04,Bank,High Risk
P003088,STU0520,S02,75000,56250,18750,Partial,2023-06-07,Card,Moderate Risk
P003089,STU0520,S07,60000,30000,30000,Partial,2025-01-16,Card,High Risk
P003090,STU0520,S01,45000,33750,11250,Partial,2023-02-02,Cash,Moderate Risk
P003091,STU0521,S09,75000,75000,0,Paid,2025-09-16,Bank,No Risk
P003092,STU0521,S05,75000,75000,0,Paid,2024-05-10,Mobile Banking,No Risk
P003093,STU0521,S04,52000,0,52000,Unpaid,,Mobile Banking,High Risk
P003094,STU0521,S03,75000,56250,18750,Partial,2023-10-25,Card,Moderate Risk
P003095,STU0521,S10,52000,26000,26000,Partial,2026-02-26,Mobile Banking,High Risk
P003096,STU0522,S06,75000,75000,0,Paid,2024-10-18,Card,No Risk
P003097,STU0522,S01,68000,0,68000,Unpaid,,Card,High Risk
P003098,STU0522,S10,75000,0,75000,Unpaid,,Mobile Banking,High Risk
P003099,STU0522,S04,68000,68000,0,Paid,2024-02-12,Bank,No Risk
P003100,STU0523,S01,75000,0,75000,Unpaid,,Card,High Risk
P003101,STU0523,S11,68000,34000,34000,Partial,2026-05-17,Mobile Banking,High Risk
P003102,STU0523,S06,75000,37500,37500,Partial,2024-09-17,Card,High Risk
P003103,STU0523,S09,60000,0,60000,Unpaid,,Card,High Risk
P003104,STU0523,S08,75000,0,75000,Unpaid,,Bank,High Risk
P003105,STU0524,S01,52000,52000,0,Paid,2023-03-01,Mobile Banking,No Risk
P003106,STU0524,S09,45000,45000,0,Paid,2025-10-16,Card,No Risk
P003107,STU0524,S02,52000,39000,13000,Partial,2023-06-12,Mobile Banking,Moderate Risk
P003108,STU0524,S04,60000,30000,30000,Partial,2024-01-25,Cash,High Risk
P003109,STU0524,S03,45000,0,45000,Unpaid,,Cash,High Risk
P003110,STU0524,S10,52000,26000,26000,Partial,2026-02-17,Cash,High Risk
P003111,STU0524,S07,45000,22500,22500,Partial,2025-01-07,Card,High Risk
P003112,STU0525,S01,60000,60000,0,Paid,2023-01-17,Bank,No Risk
P003113,STU0525,S05,68000,0,68000,Unpaid,,Cash,High Risk
P003114,STU0525,S06,75000,37500,37500,Partial,2024-10-26,Bank,High Risk
P003115,STU0525,S04,68000,68000,0,Paid,2024-01-20,Card,No Risk
P003116,STU0525,S08,75000,37500,37500,Partial,2025-05-10,Card,High Risk
P003117,STU0525,S09,75000,0,75000,Unpaid,,Bank,High Risk
P003118,STU0525,S10,45000,0,45000,Unpaid,,Card,High Risk
P003119,STU0526,S05,52000,52000,0,Paid,2024-05-30,Card,No Risk
P003120,STU0526,S09,68000,68000,0,Paid,2025-09-06,Card,No Risk
P003121,STU0526,S01,60000,60000,0,Paid,2023-02-14,Cash,No Risk
P003122,STU0526,S07,52000,0,52000,Unpaid,,Cash,High Risk
P003123,STU0526,S06,45000,33750,11250,Partial,2024-10-31,Cash,Moderate Risk
P003124,STU0526,S02,68000,0,68000,Unpaid,,Mobile Banking,High Risk
P003125,STU0526,S10,60000,60000,0,Paid,2026-01-03,Card,No Risk
P003126,STU0526,S11,52000,52000,0,Paid,2026-05-14,Bank,No Risk
P003127,STU0527,S03,45000,22500,22500,Partial,2023-10-02,Bank,High Risk
P003128,STU0527,S06,60000,60000,0,Paid,2024-10-22,Card,No Risk
P003129,STU0527,S07,68000,51000,17000,Partial,2025-01-23,Bank,Moderate Risk
P003130,STU0527,S10,60000,0,60000,Unpaid,,Card,High Risk
P003131,STU0527,S09,52000,52000,0,Paid,2025-10-16,Bank,No Risk
P003132,STU0528,S11,52000,52000,0,Paid,2026-05-13,Card,No Risk
P003133,STU0528,S06,52000,39000,13000,Partial,2024-09-16,Card,Moderate Risk
P003134,STU0528,S03,52000,26000,26000,Partial,2023-09-29,Cash,High Risk
P003135,STU0528,S02,75000,75000,0,Paid,2023-06-12,Bank,No Risk
P003136,STU0528,S08,45000,0,45000,Unpaid,,Bank,High Risk
P003137,STU0528,S07,75000,75000,0,Paid,2025-01-03,Bank,No Risk
P003138,STU0528,S01,45000,0,45000,Unpaid,,Mobile Banking,High Risk
P003139,STU0529,S01,45000,45000,0,Paid,2023-02-11,Cash,No Risk
P003140,STU0529,S05,45000,0,45000,Unpaid,,Bank,High Risk
P003141,STU0529,S04,60000,30000,30000,Partial,2024-02-29,Cash,High Risk
P003142,STU0529,S02,68000,51000,17000,Partial,2023-05-26,Bank,Moderate Risk
P003143,STU0529,S11,52000,26000,26000,Partial,2026-05-27,Mobile Banking,High Risk
P003144,STU0529,S10,75000,56250,18750,Partial,2026-02-04,Card,Moderate Risk
P003145,STU0529,S08,45000,0,45000,Unpaid,,Cash,High Risk
P003146,STU0529,S07,52000,26000,26000,Partial,2025-02-09,Bank,High Risk
P003147,STU0530,S07,45000,0,45000,Unpaid,,Bank,High Risk
P003148,STU0530,S09,52000,39000,13000,Partial,2025-09-09,Cash,Moderate Risk
P003149,STU0530,S05,60000,30000,30000,Partial,2024-05-05,Mobile Banking,High Risk
P003150,STU0530,S03,75000,56250,18750,Partial,2023-10-18,Card,Moderate Risk
P003151,STU0530,S06,52000,52000,0,Paid,2024-10-16,Cash,No Risk
P003152,STU0531,S05,52000,52000,0,Paid,2024-05-13,Card,No Risk
P003153,STU0531,S03,75000,0,75000,Unpaid,,Bank,High Risk
P003154,STU0531,S01,60000,30000,30000,Partial,2023-02-03,Cash,High Risk
P003155,STU0531,S08,45000,33750,11250,Partial,2025-05-24,Card,Moderate Risk
P003156,STU0531,S09,60000,60000,0,Paid,2025-09-26,Mobile Banking,No Risk
P003157,STU0531,S11,45000,45000,0,Paid,2026-05-04,Cash,No Risk
P003158,STU0531,S06,52000,26000,26000,Partial,2024-09-03,Mobile Banking,High Risk
P003159,STU0532,S04,75000,37500,37500,Partial,2024-01-11,Mobile Banking,High Risk
P003160,STU0532,S11,45000,0,45000,Unpaid,,Bank,High Risk
P003161,STU0532,S05,75000,0,75000,Unpaid,,Cash,High Risk
P003162,STU0532,S06,52000,0,52000,Unpaid,,Mobile Banking,High Risk
P003163,STU0532,S02,68000,68000,0,Paid,2023-06-03,Bank,No Risk
P003164,STU0532,S09,52000,0,52000,Unpaid,,Mobile Banking,High Risk
P003165,STU0533,S03,52000,26000,26000,Partial,2023-10-12,Bank,High Risk
P003166,STU0533,S07,75000,0,75000,Unpaid,,Card,High Risk
P003167,STU0533,S05,75000,75000,0,Paid,2024-05-02,Cash,No Risk
P003168,STU0533,S10,68000,34000,34000,Partial,2026-02-20,Mobile Banking,High Risk
P003169,STU0533,S02,45000,33750,11250,Partial,2023-05-13,Card,Moderate Risk
P003170,STU0533,S04,60000,60000,0,Paid,2024-01-19,Bank,No Risk
P003171,STU0533,S09,68000,51000,17000,Partial,2025-09-16,Card,Moderate Risk
P003172,STU0533,S01,52000,39000,13000,Partial,2023-02-15,Card,Moderate Risk
P003173,STU0534,S09,68000,34000,34000,Partial,2025-10-03,Bank,High Risk
P003174,STU0534,S11,45000,22500,22500,Partial,2026-06-06,Mobile Banking,High Risk
P003175,STU0534,S04,75000,0,75000,Unpaid,,Card,High Risk
P003176,STU0534,S08,45000,45000,0,Paid,2025-05-08,Mobile Banking,No Risk
P003177,STU0534,S01,52000,0,52000,Unpaid,,Card,High Risk
P003178,STU0534,S03,68000,34000,34000,Partial,2023-10-01,Cash,High Risk
P003179,STU0535,S11,52000,26000,26000,Partial,2026-05-22,Mobile Banking,High Risk
