AttendanceID,EnrollmentID,AttendanceDate,AttendanceStatus,ClassType,ClassDuration
A0008754,E009549,2023-09-21,Present,Lecture,1.0
A0008755,E009549,2023-10-18,Excused,Lecture,2.0
A0008756,E009549,2023-10-26,Present,Lecture,3.0
A0008757,E009549,2023-11-22,Late,Lab,2.0
A0008758,E010487,2025-05-15,Present,Tutorial,3.0
A0008759,E010487,2025-05-13,Present,Lecture,3.0
A0008760,E010487,2025-07-21,Present,Lab,1.5
A0008761,E010487,2025-06-07,Present,Tutorial,1.0
A0008762,E010487,2025-07-11,Present,Lab,3.0
A0008763,E010487,2025-07-20,Excused,Lab,1.5
A0008764,E000726,2025-07-05,Present,Lecture,1.5
A0008765,E000726,2025-07-05,Absent,Tutorial,2.0
A0008766,E000726,2025-05-09,Present,Tutorial,1.0
A0008767,E000726,2025-07-15,Late,Tutorial,1.0
A0008768,E000726,2025-08-02,Present,Lab,1.0
A0008769,E000726,2025-05-23,Late,Tutorial,1.0
A0008770,E002029,2024-09-14,Absent,Lecture,3.0
A0008771,E002029,2024-10-23,Present,Tutorial,2.0
A0008772,E002029,2024-11-23,Present,Lab,2.0
A0008773,E002029,2024-10-17,Present,Lecture,2.0
A0008774,E002029,2024-09-08,Absent,Lab,3.0
A0008775,E003527,2026-06-20,Present,Tutorial,1.0
A0008776,E003527,2026-05-22,Present,Lecture,1.0
A0008777,E003527,2026-08-04,Present,Tutorial,2.0
A0008778,E003527,2026-07-31,Present,Tutorial,1.0
A0008779,E003527,2026-06-17,Present,Lecture,1.5
A0008780,E003527,2026-06-14,Present,Tutorial,1.0
A0008781,E006571,2025-05-07,Present,Lecture,3.0
A0008782,E006571,2025-05-29,Present,Lab,3.0
A0008783,E006571,2025-06-13,Present,Lab,2.0
A0008784,E006571,2025-06-01,Present,Lecture,1.0
A0008785,E006571,2025-05-23,Present,Tutorial,2.0
A0008786,E006571,2025-05-21,Present,Lab,1.5
A0008787,E009964,2026-03-08,Present,Tutorial,3.0
A0008788,E009964,2026-03-18,Present,Lab,3.0
A0008789,E009964,2026-02-04,Late,Lecture,1.0
A0008790,E009964,2026-03-07,Present,Tutorial,2.0
A0008791,E009964,2026-02-04,Present,Lab,2.0
A0008792,E009964,2026-03-08,Absent,Tutorial,3.0
A0008793,E009964,2026-01-20,Present,Tutorial,1.0
A0008794,E009322,2024-05-06,Present,Lecture,2.0
A0008795,E009322,2024-06-15,Present,Lecture,3.0
A0008796,E009322,2024-05-05,Present,Tutorial,1.0
A0008797,E009322,2024-06-13,Present,Lab,2.0
A0008798,E009322,2024-06-21,Present,Tutorial,2.0
A0008799,E007625,2023-05-03,Present,Lecture,1.0
A0008800,E007625,2023-05-15,Late,Lecture,1.0
A0008801,E007625,2023-05-26,Present,Tutorial,3.0
A0008802,E007625,2023-05-20,Present,Tutorial,1.0
A0008803,E007625,2023-06-27,Present,Lecture,1.5
A0008804,E010438,2024-10-27,Present,Tutorial,3.0
A0008805,E010438,2024-09-04,Present,Lab,1.5
A0008806,E010438,2024-09-01,Present,Tutorial,2.0
A0008807,E010438,2024-09-09,Present,Tutorial,1.5
A0008808,E010438,2024-11-04,Present,Lecture,1.5
A0008809,E000154,2024-05-21,Present,Lecture,1.5
A0008810,E000154,2024-06-18,Present,Tutorial,3.0
A0008811,E000154,2024-06-22,Present,Lecture,2.0
A0008812,E000154,2024-05-27,Present,Lecture,2.0
A0008813,E000154,2024-08-04,Present,Tutorial,2.0
A0008814,E000154,2024-07-07,Present,Lab,2.0
A0008815,E000154,2024-07-24,Present,Lecture,2.0
A0008816,E004621,2023-12-08,Late,Tutorial,2.0
A0008817,E004621,2023-11-09,Present,Tutorial,3.0
A0008818,E004621,2023-09-06,Present,Lab,3.0
A0008819,E004621,2023-10-06,Present,Tutorial,3.0
A0008820,E004621,2023-10-18,Late,Lab,1.5
A0008821,E003155,2023-01-08,Excused,Tutorial,1.5
A0008822,E003155,2023-03-14,Late,Lecture,1.5
A0008823,E003155,2023-01-09,Absent,Lecture,1.0
A0008824,E003155,2023-02-22,Present,Lecture,2.0
A0008825,E003155,2023-02-18,Present,Lecture,2.0
A0008826,E003155,2023-01-19,Present,Lab,1.5
A0008827,E003155,2023-02-28,Present,Lab,3.0
A0008828,E003155,2023-02-04,Present,Tutorial,1.5
A0008829,E003648,2025-02-07,Present,Tutorial,1.0
A0008830,E003648,2025-03-24,Present,Tutorial,1.0
A0008831,E003648,2025-02-20,Absent,Lecture,3.0
A0008832,E003648,2025-04-07,Present,Tutorial,1.0
A0008833,E003648,2025-01-13,Present,Lecture,3.0
A0008834,E003112,2024-10-30,Present,Lab,1.0
A0008835,E003112,2024-12-10,Present,Lab,1.5
A0008836,E003112,2024-10-21,Present,Lecture,1.0
A0008837,E003112,2024-11-30,Present,Lab,1.0
A0008838,E003112,2024-11-11,Absent,Tutorial,1.5
A0008839,E003112,2024-09-13,Present,Tutorial,1.5
A0008840,E010045,2025-10-12,Present,Tutorial,1.5
A0008841,E010045,2025-11-12,Present,Lecture,1.0
A0008842,E010045,2025-10-25,Absent,Lab,1.5
A0008843,E010045,2025-09-15,Present,Tutorial,3.0
A0008844,E010045,2025-10-29,Present,Lab,3.0
A0008845,E009270,2024-09-13,Present,Lab,2.0
A0008846,E009270,2024-09-04,Absent,Lab,1.0
A0008847,E009270,2024-11-18,Absent,Lecture,2.0
A0008848,E009270,2024-09-07,Present,Lecture,1.0
A0008849,E009270,2024-11-12,Absent,Tutorial,3.0
A0008850,E009270,2024-09-16,Present,Lab,1.0
A0008851,E006412,2024-09-19,Present,Lab,1.0
A0008852,E006412,2024-11-11,Present,Lecture,1.0
A0008853,E006412,2024-10-31,Present,Tutorial,2.0
A0008854,E006412,2024-09-06,Present,Lecture,2.0
A0008855,E006412,2024-09-16,Present,Lecture,1.5
A0008856,E006412,2024-11-09,Present,Lecture,2.0
A0008857,E006109,2023-07-16,Absent,Lab,3.0
A0008858,E006109,2023-07-01,Present,Tutorial,2.0
A0008859,E006109,2023-07-01,Present,Lecture,2.0
A0008860,E006109,2023-05-27,Absent,Lab,1.5
A0008861,E006109,2023-07-24,Present,Lecture,3.0
A0008862,E006109,2023-06-13,Present,Lab,2.0
A0008863,E006109,2023-05-25,Present,Tutorial,2.0
A0008864,E006109,2023-06-12,Present,Tutorial,1.0
A0008865,E005593,2023-10-08,Present,Lab,1.5
A0008866,E005593,2023-09-30,Present,Lecture,1.0
A0008867,E005593,2023-09-11,Present,Lab,1.5
A0008868,E005593,2023-09-12,Present,Lab,3.0
A0008869,E005593,2023-11-02,Present,Tutorial,2.0
A0008870,E005593,2023-09-11,Absent,Lab,1.0
A0008871,E005593,2023-10-31,Present,Lab,3.0
A0008872,E002257,2026-07-23,Present,Lab,2.0
A0008873,E002257,2026-07-06,Present,Tutorial,1.5
A0008874,E002257,2026-07-30,Present,Lab,1.0
A0008875,E002257,2026-06-09,Present,Lecture,1.0
A0008876,E002257,2026-06-19,Present,Tutorial,3.0
A0008877,E002257,2026-06-01,Present,Lecture,1.0
A0008878,E008978,2025-07-01,Present,Tutorial,1.5
A0008879,E008978,2025-05-04,Present,Lecture,1.0
A0008880,E008978,2025-06-08,Present,Lab,1.0
A0008881,E008978,2025-05-24,Present,Tutorial,2.0
A0008882,E008978,2025-07-06,Present,Lecture,1.5
A0008883,E008978,2025-05-28,Present,Lecture,1.5
A0008884,E008258,2024-07-08,Present,Lecture,3.0
A0008885,E008258,2024-05-29,Present,Tutorial,3.0
A0008886,E008258,2024-07-18,Present,Tutorial,1.5
A0008887,E008258,2024-05-13,Present,Tutorial,2.0
A0008888,E008258,2024-06-30,Present,Lecture,3.0
A0008889,E008258,2024-05-12,Present,Lab,1.0
A0008890,E000597,2023-01-30,Present,Tutorial,2.0
A0008891,E000597,2023-01-16,Absent,Tutorial,2.0
A0008892,E000597,2023-01-29,Absent,Lecture,3.0
A0008893,E000597,2023-04-06,Present,Tutorial,2.0
A0008894,E000597,2023-02-08,Present,Lab,1.0
A0008895,E000597,2023-03-20,Excused,Tutorial,3.0
A0008896,E000597,2023-01-14,Late,Lecture,1.0
A0008897,E003268,2023-05-07,Present,Lecture,2.0
A0008898,E003268,2023-06-27,Present,Lab,2.0
A0008899,E003268,2023-07-07,Present,Tutorial,2.0
A0008900,E003268,2023-06-04,Present,Lecture,3.0
A0008901,E003268,2023-06-19,Absent,Lab,2.0
A0008902,E003268,2023-06-12,Present,Lab,3.0
A0008903,E003268,2023-07-09,Present,Lecture,2.0
A0008904,E003268,2023-06-22,Present,Tutorial,3.0
A0008905,E002866,2023-07-22,Present,Tutorial,1.0
A0008906,E002866,2023-05-11,Present,Lab,2.0
A0008907,E002866,2023-06-20,Present,Tutorial,2.0
A0008908,E002866,2023-07-08,Present,Tutorial,2.0
A0008909,E002866,2023-06-05,Present,Lab,1.0
A0008910,E002866,2023-05-09,Present,Lab,1.5
A0008911,E002866,2023-08-09,Present,Lab,3.0
A0008912,E002613,2025-06-10,Present,Lecture,1.0
A0008913,E002613,2025-06-14,Present,Tutorial,2.0
A0008914,E002613,2025-05-17,Present,Lab,3.0
A0008915,E002613,2025-06-16,Present,Lecture,2.0
A0008916,E002613,2025-07-06,Present,Lecture,3.0
A0008917,E001396,2023-05-15,Present,Tutorial,2.0
A0008918,E001396,2023-05-09,Present,Lecture,1.5
A0008919,E001396,2023-08-07,Present,Lab,1.0
A0008920,E001396,2023-05-31,Present,Lecture,1.0
A0008921,E001396,2023-05-06,Excused,Tutorial,2.0
A0008922,E001396,2023-05-20,Present,Lecture,1.5
A0008923,E001396,2023-07-31,Present,Lab,1.0
A0008924,E000463,2024-07-01,Present,Tutorial,2.0
A0008925,E000463,2024-07-24,Excused,Lecture,1.5
A0008926,E000463,2024-05-02,Present,Lab,1.0
A0008927,E000463,2024-07-22,Present,Lecture,1.5
A0008928,E000463,2024-06-17,Present,Lab,2.0
A0008929,E004930,2026-07-03,Present,Lab,3.0
A0008930,E004930,2026-06-12,Present,Tutorial,1.0
A0008931,E004930,2026-07-18,Late,Tutorial,1.5
A0008932,E004930,2026-07-09,Present,Lecture,3.0
A0008933,E004930,2026-05-03,Present,Lecture,1.0
A0008934,E004930,2026-07-05,Present,Tutorial,1.5
A0008935,E004930,2026-07-16,Absent,Lab,1.5
A0008936,E006324,2024-07-01,Present,Lecture,2.0
A0008937,E006324,2024-05-24,Late,Lecture,1.0
A0008938,E006324,2024-07-13,Present,Lecture,3.0
A0008939,E006324,2024-07-17,Present,Lecture,1.5
A0008940,E006324,2024-06-08,Present,Lab,3.0
A0008941,E006324,2024-05-14,Present,Lecture,2.0
A0008942,E006324,2024-07-12,Present,Tutorial,2.0
A0008943,E010661,2026-03-03,Present,Lecture,1.0
A0008944,E010661,2026-01-16,Present,Lecture,1.0
A0008945,E010661,2026-01-21,Present,Lecture,1.0
A0008946,E010661,2026-02-25,Present,Lab,1.5
A0008947,E010661,2026-01-20,Absent,Lab,1.0
A0008948,E010661,2026-03-27,Present,Lab,2.0
A0008949,E010661,2026-02-25,Present,Tutorial,3.0
A0008950,E008374,2025-03-03,Excused,Tutorial,3.0
A0008951,E008374,2025-02-28,Present,Lecture,1.5
A0008952,E008374,2025-02-28,Present,Lecture,3.0
A0008953,E008374,2025-03-08,Present,Tutorial,1.0
A0008954,E008374,2025-04-11,Present,Lab,1.0
A0008955,E008374,2025-01-18,Present,Lab,2.0
A0008956,E008374,2025-01-25,Present,Lecture,3.0
A0008957,E002493,2024-02-24,Absent,Lecture,3.0
A0008958,E002493,2024-03-04,Absent,Lecture,1.5
A0008959,E002493,2024-02-17,Present,Lecture,1.0
A0008960,E002493,2024-01-09,Present,Tutorial,1.5
A0008961,E002493,2024-04-07,Present,Lab,3.0
A0008962,E002493,2024-01-19,Present,Tutorial,3.0
A0008963,E002493,2024-02-27,Present,Lab,1.0
A0008964,E003358,2026-01-20,Absent,Lab,3.0
A0008965,E003358,2026-02-27,Excused,Tutorial,1.5
A0008966,E003358,2026-03-13,Present,Tutorial,3.0
A0008967,E003358,2026-02-28,Present,Lab,2.0
A0008968,E003358,2026-02-01,Present,Lecture,2.0
A0008969,E003358,2026-02-28,Present,Lecture,3.0
A0008970,E003358,2026-03-14,Present,Lab,1.0
A0008971,E004685,2023-05-13,Present,Lecture,2.0
A0008972,E004685,2023-06-27,Present,Lab,1.0
A0008973,E004685,2023-05-17,Present,Lecture,3.0
A0008974,E004685,2023-05-12,Present,Lab,3.0
A0008975,E004685,2023-06-20,Present,Lab,3.0
A0008976,E004685,2023-06-09,Present,Lab,1.0
A0008977,E004685,2023-07-18,Present,Tutorial,1.0
A0008978,E001381,2024-11-05,Present,Lecture,1.0
A0008979,E001381,2024-12-09,Present,Lecture,1.5
A0008980,E001381,2024-11-17,Excused,Lecture,1.0
A0008981,E001381,2024-12-09,Present,Lab,2.0
A0008982,E001381,2024-11-30,Excused,Tutorial,3.0
A0008983,E001381,2024-09-20,Present,Lab,3.0
A0008984,E004134,2023-07-22,Present,Tutorial,2.0
A0008985,E004134,2023-06-01,Absent,Tutorial,1.0
A0008986,E004134,2023-05-14,Late,Tutorial,3.0
A0008987,E004134,2023-07-18,Late,Lab,1.0
A0008988,E004134,2023-07-27,Present,Lecture,2.0
A0008989,E004134,2023-07-04,Present,Lab,3.0
A0008990,E004134,2023-07-12,Present,Lab,2.0
A0008991,E004134,2023-05-04,Present,Lab,3.0
A0008992,E004271,2025-01-15,Present,Tutorial,1.0
A0008993,E004271,2025-01-16,Present,Lecture,1.5
A0008994,E004271,2025-02-07,Present,Lab,3.0
A0008995,E004271,2025-03-23,Present,Tutorial,3.0
A0008996,E004271,2025-03-10,Late,Lecture,2.0
A0008997,E004271,2025-01-15,Present,Lecture,2.0
A0008998,E004271,2025-01-11,Present,Lecture,2.0
A0008999,E004271,2025-02-19,Present,Lecture,1.5
A0009000,E011916,2025-10-11,Present,Lab,1.5
A0009001,E011916,2025-12-08,Present,Lab,1.0
A0009002,E011916,2025-12-03,Present,Lab,2.0
A0009003,E011916,2025-10-26,Present,Tutorial,3.0
A0009004,E011916,2025-11-16,Present,Lab,1.0
A0009005,E011916,2025-12-09,Excused,Lecture,3.0
A0009006,E011916,2025-09-08,Present,Tutorial,1.5
A0009007,E011916,2025-10-28,Present,Lab,1.5
A0009008,E009784,2025-04-04,Absent,Lecture,2.0
A0009009,E009784,2025-02-03,Present,Tutorial,1.5
A0009010,E009784,2025-02-20,Present,Tutorial,1.5
A0009011,E009784,2025-03-20,Present,Tutorial,2.0
A0009012,E009784,2025-03-24,Absent,Tutorial,1.5
A0009013,E009784,2025-02-09,Absent,Tutorial,2.0
A0009014,E009784,2025-01-10,Late,Lecture,3.0
A0009015,E003316,2024-11-08,Present,Lecture,1.5
A0009016,E003316,2024-12-04,Late,Lab,1.0
A0009017,E003316,2024-09-22,Present,Tutorial,2.0
A0009018,E003316,2024-10-31,Absent,Lab,1.5
A0009019,E003316,2024-11-10,Present,Lecture,1.0
A0009020,E005659,2024-11-18,Present,Tutorial,1.5
A0009021,E005659,2024-09-06,Present,Tutorial,1.0
A0009022,E005659,2024-12-01,Present,Lab,3.0
A0009023,E005659,2024-09-19,Present,Tutorial,3.0
A0009024,E005659,2024-09-10,Present,Lecture,1.0
A0009025,E010206,2023-01-06,Present,Tutorial,3.0
A0009026,E010206,2023-03-28,Present,Lecture,2.0
A0009027,E010206,2023-03-19,Present,Tutorial,1.5
A0009028,E010206,2023-02-16,Present,Tutorial,2.0
A0009029,E010206,2023-03-14,Present,Lecture,1.0
A0009030,E006376,2026-06-20,Present,Tutorial,3.0
A0009031,E006376,2026-06-25,Present,Lecture,1.0
A0009032,E006376,2026-05-15,Present,Tutorial,1.0
A0009033,E006376,2026-05-25,Present,Tutorial,1.5
A0009034,E006376,2026-05-25,Present,Lecture,1.0
A0009035,E006376,2026-05-12,Present,Lab,1.5
A0009036,E006376,2026-06-03,Present,Lecture,3.0
A0009037,E006376,2026-06-06,Present,Tutorial,3.0
A0009038,E002443,2025-06-07,Present,Lab,2.0
A0009039,E002443,2025-05-07,Late,Tutorial,3.0
A0009040,E002443,2025-06-19,Present,Tutorial,1.5
A0009041,E002443,2025-07-27,Present,Lab,1.5
A0009042,E002443,2025-06-21,Present,Tutorial,2.0
A0009043,E002443,2025-05-20,Present,Lab,2.0
A0009044,E002443,2025-05-09,Present,Tutorial,3.0
A0009045,E001985,2024-07-01,Present,Tutorial,2.0
A0009046,E001985,2024-06-13,Present,Tutorial,1.5
A0009047,E001985,2024-06-28,Present,Lecture,1.5
A0009048,E001985,2024-06-19,Absent,Lecture,1.0
A0009049,E001985,2024-05-19,Present,Tutorial,2.0
A0009050,E001985,2024-07-05,Present,Lecture,3.0
A0009051,E001985,2024-05-18,Present,Tutorial,3.0
A0009052,E010829,2025-05-30,Present,Lecture,1.0
A0009053,E010829,2025-07-13,Late,Lab,2.0
A0009054,E010829,2025-06-09,Present,Tutorial,1.5
A0009055,E010829,2025-06-18,Present,Tutorial,1.0
A0009056,E010829,2025-05-18,Present,Lab,1.0
A0009057,E010829,2025-08-04,Present,Tutorial,1.5
A0009058,E010829,2025-05-12,Absent,Lecture,3.0
A0009059,E010829,2025-06-15,Present,Lab,2.0
A0009060,E008361,2026-02-24,Present,Lecture,1.5
A0009061,E008361,2026-01-23,Present,Tutorial,2.0
A0009062,E008361,2026-03-07,Present,Lab,1.5
A0009063,E008361,2026-04-04,Present,Lab,1.0
A0009064,E008361,2026-02-13,Absent,Lecture,2.0
A0009065,E008361,2026-03-10,Present,Lab,3.0
A0009066,E008361,2026-01-25,Present,Tutorial,3.0
A0009067,E008361,2026-03-02,Present,Tutorial,2.0
A0009068,E012292,2025-09-24,Present,Tutorial,3.0
A0009069,E012292,2025-11-09,Present,Lab,1.0
A0009070,E012292,2025-09-10,Present,Lab,2.0
A0009071,E012292,2025-11-30,Present,Tutorial,1.0
A0009072,E012292,2025-10-26,Present,Tutorial,1.0
A0009073,E012292,2025-10-08,Present,Tutorial,1.0
A0009074,E012292,2025-11-28,Present,Lecture,2.0
A0009075,E012292,2025-10-26,Present,Lab,3.0
A0009076,E009063,2024-07-05,Present,Tutorial,1.5
A0009077,E009063,2024-07-25,Absent,Lab,1.0
A0009078,E009063,2024-06-24,Present,Lecture,1.5
A0009079,E009063,2024-06-28,Present,Tutorial,1.0
A0009080,E009063,2024-06-27,Absent,Lecture,2.0
A0009081,E009063,2024-08-02,Late,Lab,3.0
A0009082,E003377,2026-06-15,Excused,Lecture,1.5
A0009083,E003377,2026-06-22,Present,Lecture,2.0
A0009084,E003377,2026-05-14,Present,Tutorial,1.5
A0009085,E003377,2026-08-07,Excused,Lecture,3.0
A0009086,E003377,2026-06-03,Excused,Lecture,2.0
A0009087,E003377,2026-05-02,Present,Tutorial,1.5
A0009088,E003377,2026-06-18,Present,Lab,1.5
A0009089,E007203,2024-12-09,Present,Tutorial,1.0
A0009090,E007203,2024-09-27,Present,Lecture,2.0
A0009091,E007203,2024-12-03,Present,Lab,2.0
A0009092,E007203,2024-09-24,Present,Lab,1.5
A0009093,E007203,2024-09-28,Present,Lecture,1.0
A0009094,E007203,2024-12-02,Present,Tutorial,1.5
A0009095,E009039,2025-01-15,Present,Lab,2.0
A0009096,E009039,2025-02-09,Present,Lab,1.0
A0009097,E009039,2025-01-17,Present,Lecture,1.0
A0009098,E009039,2025-04-02,Present,Lab,3.0
A0009099,E009039,2025-02-12,Present,Tutorial,1.0
A0009100,E009039,2025-03-02,Present,Lab,1.5
A0009101,E009039,2025-01-29,Present,Tutorial,3.0
A0009102,E002265,2023-05-16,Present,Lab,2.0
A0009103,E002265,2023-07-24,Present,Tutorial,2.0
A0009104,E002265,2023-06-16,Absent,Lab,3.0
A0009105,E002265,2023-08-09,Present,Lecture,1.0
A0009106,E002265,2023-06-24,Excused,Lab,1.0
A0009107,E002711,2025-10-21,Present,Lab,1.5
A0009108,E002711,2025-09-11,Present,Lecture,2.0
A0009109,E002711,2025-11-18,Present,Tutorial,3.0
A0009110,E002711,2025-10-10,Present,Lab,2.0
A0009111,E002711,2025-11-02,Present,Lecture,2.0
A0009112,E002711,2025-11-27,Present,Lab,2.0
A0009113,E002711,2025-10-01,Present,Lecture,2.0
A0009114,E006058,2025-01-28,Present,Lab,1.5
A0009115,E006058,2025-01-05,Present,Lab,2.0
A0009116,E006058,2025-03-21,Present,Lecture,1.5
A0009117,E006058,2025-02-23,Absent,Lab,2.0
A0009118,E006058,2025-03-04,Present,Lecture,1.0
A0009119,E006058,2025-01-21,Late,Tutorial,1.5
A0009120,E006058,2025-02-08,Late,Lecture,2.0
A0009121,E010862,2024-05-13,Present,Tutorial,2.0
A0009122,E010862,2024-06-22,Present,Lecture,2.0
A0009123,E010862,2024-06-10,Present,Lecture,2.0
A0009124,E010862,2024-07-15,Present,Lab,2.0
A0009125,E010862,2024-06-15,Present,Lecture,1.5
A0009126,E010862,2024-05-11,Late,Lecture,2.0
A0009127,E010862,2024-06-01,Present,Lab,1.0
A0009128,E011693,2023-06-21,Present,Tutorial,2.0
A0009129,E011693,2023-06-26,Present,Lab,1.5
A0009130,E011693,2023-07-19,Present,Lab,1.0
A0009131,E011693,2023-07-29,Present,Lab,3.0
A0009132,E011693,2023-05-24,Present,Tutorial,3.0
A0009133,E011693,2023-05-31,Excused,Lab,3.0
A0009134,E011693,2023-05-18,Present,Tutorial,1.0
A0009135,E011803,2024-07-02,Present,Lab,1.5
A0009136,E011803,2024-07-05,Present,Lecture,3.0
A0009137,E011803,2024-05-14,Absent,Lab,3.0
A0009138,E011803,2024-05-03,Present,Lecture,3.0
A0009139,E011803,2024-07-12,Present,Tutorial,1.0
A0009140,E002278,2026-02-22,Present,Lecture,1.5
A0009141,E002278,2026-02-21,Present,Lab,1.5
A0009142,E002278,2026-01-05,Present,Tutorial,3.0
A0009143,E002278,2026-01-09,Present,Tutorial,1.0
A0009144,E002278,2026-04-08,Present,Lab,1.0
A0009145,E002278,2026-04-11,Present,Tutorial,1.5
A0009146,E002278,2026-02-18,Present,Lab,3.0
A0009147,E005746,2024-10-09,Late,Lab,2.0
A0009148,E005746,2024-09-23,Present,Tutorial,3.0
A0009149,E005746,2024-12-01,Present,Lab,1.0
A0009150,E005746,2024-11-20,Present,Tutorial,1.0
A0009151,E005746,2024-12-10,Absent,Lab,1.5
A0009152,E005746,2024-10-29,Present,Lecture,2.0
A0009153,E005746,2024-09-06,Present,Lecture,1.5
A0009154,E005746,2024-09-13,Present,Lecture,1.5
A0009155,E011995,2024-11-02,Present,Lecture,2.0
A0009156,E011995,2024-09-15,Absent,Lecture,1.0
A0009157,E011995,2024-12-04,Present,Lecture,2.0
A0009158,E011995,2024-12-08,Present,Lecture,3.0
A0009159,E011995,2024-11-15,Excused,Tutorial,1.5
A0009160,E011995,2024-09-22,Present,Tutorial,2.0
A0009161,E009751,2026-05-06,Present,Lecture,3.0
A0009162,E009751,2026-07-30,Present,Lab,2.0
A0009163,E009751,2026-06-17,Absent,Lab,2.0
A0009164,E009751,2026-05-21,Absent,Lecture,1.0
A0009165,E009751,2026-06-27,Present,Lecture,3.0
A0009166,E009751,2026-08-02,Present,Lab,3.0
A0009167,E009751,2026-06-16,Present,Lecture,2.0
A0009168,E004833,2024-02-27,Present,Lecture,1.5
A0009169,E004833,2024-03-02,Present,Lab,1.0
A0009170,E004833,2024-03-11,Present,Tutorial,1.0
A0009171,E004833,2024-03-20,Present,Lecture,1.0
A0009172,E004833,2024-01-18,Present,Lab,3.0
A0009173,E004447,2025-11-08,Present,Lab,1.5
A0009174,E004447,2025-10-29,Present,Lecture,1.5
A0009175,E004447,2025-09-05,Excused,Lab,2.0
A0009176,E004447,2025-11-06,Present,Lab,1.0
A0009177,E004447,2025-10-26,Present,Tutorial,1.0
A0009178,E004447,2025-12-02,Present,Tutorial,2.0
A0009179,E004447,2025-10-07,Present,Lab,1.5
A0009180,E004447,2025-11-05,Present,Tutorial,1.5
A0009181,E000908,2023-09-26,Present,Lab,3.0
A0009182,E000908,2023-11-29,Present,Lab,3.0
A0009183,E000908,2023-10-01,Present,Tutorial,1.0
A0009184,E000908,2023-11-23,Present,Tutorial,3.0
A0009185,E000908,2023-09-26,Excused,Lecture,1.0
A0009186,E000908,2023-10-16,Absent,Lecture,1.0
A0009187,E000908,2023-11-01,Present,Lab,1.5
A0009188,E007742,2024-05-12,Present,Tutorial,1.0
A0009189,E007742,2024-05-21,Present,Tutorial,1.5
A0009190,E007742,2024-06-09,Present,Lab,1.0
A0009191,E007742,2024-07-14,Present,Tutorial,2.0
A0009192,E007742,2024-07-06,Present,Tutorial,1.5
A0009193,E007742,2024-05-16,Present,Lab,1.5
A0009194,E011263,2025-01-11,Present,Lecture,2.0
A0009195,E011263,2025-01-25,Excused,Lab,1.0
A0009196,E011263,2025-02-18,Present,Tutorial,3.0
A0009197,E011263,2025-02-26,Present,Tutorial,1.0
A0009198,E011263,2025-03-26,Late,Lecture,3.0
A0009199,E011263,2025-03-02,Present,Tutorial,1.0
A0009200,E011263,2025-02-03,Present,Tutorial,2.0
A0009201,E011263,2025-03-26,Present,Lab,2.0
A0009202,E008281,2023-05-25,Present,Lecture,2.0
A0009203,E008281,2023-06-27,Present,Lecture,1.0
A0009204,E008281,2023-08-06,Present,Lecture,1.5
A0009205,E008281,2023-06-28,Present,Lab,1.5
A0009206,E008281,2023-05-18,Present,Lab,1.5
A0009207,E009689,2025-11-01,Present,Lab,3.0
A0009208,E009689,2025-09-17,Present,Tutorial,3.0
A0009209,E009689,2025-11-18,Late,Lecture,1.0
A0009210,E009689,2025-09-21,Excused,Tutorial,2.0
A0009211,E009689,2025-10-01,Present,Tutorial,1.0
A0009212,E009689,2025-10-10,Present,Tutorial,1.5
A0009213,E009689,2025-09-11,Present,Lab,3.0
A0009214,E005885,2024-10-29,Present,Tutorial,3.0
A0009215,E005885,2024-12-03,Present,Lecture,2.0
A0009216,E005885,2024-09-20,Present,Lab,1.5
A0009217,E005885,2024-12-04,Present,Lab,1.0
A0009218,E005885,2024-10-25,Present,Lecture,3.0
A0009219,E005885,2024-09-27,Present,Lecture,3.0
A0009220,E008587,2023-03-05,Present,Tutorial,1.5
