EnrollmentID,StudentID,CourseID,SemesterID,FacultyID,EnrollmentDate,EnrollmentStatus,FinalMark,LetterGrade,GradePoint,AttendancePercentage,PassedStatus
E005152,STU0184,C019,S04,F022,2024-01-13,Completed,50.4,C+,2.5,99.4,Passed
E005153,STU0184,C001,S04,F025,2024-01-02,Enrolled,58.4,B-,2.75,76.9,Passed
E005154,STU0184,C019,S06,F025,2024-09-07,Enrolled,64.4,B,3.0,90.3,Passed
E005155,STU0184,C003,S06,F025,2024-09-01,Completed,50.0,C,2.25,83.5,Passed
E005156,STU0184,C029,S06,F022,2024-09-02,Enrolled,86.1,A+,4.0,80.8,Passed
E005157,STU0184,C001,S06,F022,2024-09-13,Completed,70.6,A-,3.5,71.9,Passed
E005158,STU0184,C007,S06,F025,2024-09-02,Completed,65.6,B+,3.25,89.5,Passed
E005159,STU0184,C007,S03,F022,2023-09-11,Completed,70.6,A-,3.5,79.3,Passed
E005160,STU0184,C001,S03,F022,2023-09-06,Completed,44.2,D,2.0,55.6,Passed
E005161,STU0184,C029,S03,F022,2023-09-01,Withdrawn,33.8,F,0.0,65.3,Failed
E005162,STU0184,C058,S03,F025,2023-09-06,Completed,83.8,A+,4.0,90.5,Passed
E005163,STU0184,C003,S03,F025,2023-09-13,Completed,82.7,A+,4.0,67.0,Passed
E005164,STU0184,C003,S01,F025,2023-01-19,Completed,90.4,A+,4.0,91.8,Passed
E005165,STU0184,C029,S01,F022,2023-01-17,Completed,74.9,A-,3.5,80.8,Passed
E005166,STU0184,C019,S01,F022,2023-01-09,Completed,39.9,F,0.0,87.2,Failed
E005167,STU0185,C031,S01,F018,2023-01-03,Completed,72.9,A-,3.5,82.2,Passed
E005168,STU0185,C059,S01,F030,2023-01-16,Completed,66.1,B+,3.25,77.3,Passed
E005169,STU0185,C053,S01,F010,2023-01-15,Completed,76.0,A,3.75,82.8,Passed
E005170,STU0185,C008,S01,F048,2023-01-01,Completed,80.0,A+,4.0,79.3,Passed
E005171,STU0185,C038,S04,F048,2024-01-01,Completed,88.7,A+,4.0,88.9,Passed
E005172,STU0185,C059,S04,F024,2024-01-06,Enrolled,92.1,A+,4.0,74.1,Passed
E005173,STU0185,C065,S04,F030,2024-01-21,Withdrawn,57.6,B-,2.75,99.3,Passed
E005174,STU0185,C053,S04,F029,2024-01-20,Completed,81.8,A+,4.0,73.0,Passed
E005175,STU0185,C008,S04,F029,2024-01-10,Completed,48.5,C,2.25,54.1,Passed
E005176,STU0185,C038,S08,F046,2025-05-12,Completed,81.7,A+,4.0,87.0,Passed
E005177,STU0185,C065,S08,F029,2025-05-04,Completed,70.6,A-,3.5,83.7,Passed
E005178,STU0185,C031,S08,F010,2025-05-04,Completed,70.8,A-,3.5,96.1,Passed
E005179,STU0185,C038,S06,F012,2024-09-20,Completed,71.8,A-,3.5,77.7,Passed
E005180,STU0185,C031,S06,F010,2024-09-03,Completed,64.9,B,3.0,95.3,Passed
E005181,STU0185,C053,S06,F018,2024-09-02,Completed,73.6,A-,3.5,59.1,Passed
E005182,STU0185,C008,S06,F046,2024-09-21,Completed,60.8,B,3.0,97.5,Passed
E005183,STU0185,C065,S06,F018,2024-09-02,Enrolled,88.5,A+,4.0,91.3,Passed
E005184,STU0185,C038,S05,F029,2024-05-12,Completed,70.0,B+,3.25,76.5,Passed
E005185,STU0185,C059,S05,F046,2024-05-03,Withdrawn,76.1,A,3.75,83.2,Passed
E005186,STU0185,C065,S05,F018,2024-05-05,Completed,75.8,A,3.75,90.0,Passed
E005187,STU0186,C064,S09,F050,2025-09-15,Enrolled,100.0,A+,4.0,98.1,Passed
E005188,STU0186,C040,S09,F028,2025-09-12,Completed,38.6,F,0.0,100.0,Failed
E005189,STU0186,C068,S09,F028,2025-09-05,Enrolled,59.6,B-,2.75,78.9,Passed
E005190,STU0186,C040,S03,F027,2023-09-08,Withdrawn,66.6,B+,3.25,86.8,Passed
E005191,STU0186,C064,S03,F039,2023-09-07,Completed,96.4,A+,4.0,80.5,Passed
E005192,STU0186,C069,S03,F028,2023-09-15,Completed,51.2,C+,2.5,79.0,Passed
E005193,STU0186,C068,S03,F028,2023-09-08,Completed,94.9,A+,4.0,78.9,Passed
E005194,STU0186,C064,S11,F028,2026-05-10,Completed,71.2,A-,3.5,67.8,Passed
E005195,STU0186,C069,S11,F039,2026-05-20,Withdrawn,75.0,A-,3.5,90.0,Passed
E005196,STU0186,C068,S11,F050,2026-05-13,Completed,77.6,A,3.75,86.2,Passed
E005197,STU0186,C040,S11,F050,2026-05-11,Enrolled,46.4,C,2.25,100.0,Passed
E005198,STU0186,C069,S05,F028,2024-05-20,Enrolled,59.0,B-,2.75,64.0,Passed
E005199,STU0186,C040,S05,F027,2024-05-07,Completed,62.5,B,3.0,66.1,Passed
E005200,STU0186,C068,S05,F028,2024-05-12,Completed,63.6,B,3.0,63.0,Passed
E005201,STU0186,C064,S05,F027,2024-05-02,Completed,71.7,A-,3.5,55.6,Passed
E005202,STU0186,C040,S01,F050,2023-01-06,Enrolled,100.0,A+,4.0,68.0,Passed
E005203,STU0186,C068,S01,F039,2023-01-01,Completed,59.7,B-,2.75,68.4,Passed
E005204,STU0186,C064,S01,F050,2023-01-19,Completed,69.4,B+,3.25,96.6,Passed
E005205,STU0186,C069,S01,F027,2023-01-18,Completed,72.6,A-,3.5,83.0,Passed
E005206,STU0186,C068,S04,F050,2024-01-07,Completed,68.5,B+,3.25,100.0,Passed
E005207,STU0186,C064,S04,F027,2024-01-13,Enrolled,58.1,B-,2.75,76.8,Passed
E005208,STU0186,C069,S04,F039,2024-01-20,Completed,46.8,C,2.25,62.4,Passed
E005209,STU0186,C040,S04,F028,2024-01-03,Completed,57.9,B-,2.75,85.8,Passed
E005210,STU0186,C068,S06,F027,2024-09-15,Completed,60.0,B,3.0,62.2,Passed
E005211,STU0186,C064,S06,F028,2024-09-20,Enrolled,50.8,C+,2.5,80.6,Passed
E005212,STU0186,C040,S06,F028,2024-09-14,Completed,65.4,B+,3.25,81.6,Passed
E005213,STU0186,C068,S02,F027,2023-05-06,Enrolled,48.6,C,2.25,67.6,Passed
E005214,STU0186,C069,S02,F027,2023-05-11,Completed,40.8,D,2.0,50.5,Passed
E005215,STU0186,C064,S02,F027,2023-05-21,Completed,64.5,B,3.0,64.7,Passed
E005216,STU0186,C040,S02,F050,2023-05-15,Completed,51.4,C+,2.5,85.2,Passed
E005217,STU0186,C068,S10,F039,2026-01-16,Completed,81.1,A+,4.0,84.8,Passed
E005218,STU0186,C064,S10,F039,2026-01-09,Completed,59.5,B-,2.75,81.2,Passed
E005219,STU0186,C069,S10,F027,2026-01-05,Withdrawn,45.8,C,2.25,79.2,Passed
E005220,STU0186,C040,S10,F028,2026-01-17,Completed,100.0,A+,4.0,81.2,Passed
E005221,STU0186,C068,S08,F027,2025-05-20,Completed,40.8,D,2.0,91.1,Passed
E005222,STU0186,C064,S08,F028,2025-05-05,Enrolled,52.6,C+,2.5,64.4,Passed
E005223,STU0186,C040,S08,F028,2025-05-09,Completed,66.2,B+,3.25,93.7,Passed
E005224,STU0186,C069,S08,F028,2025-05-14,Enrolled,55.6,B-,2.75,65.9,Passed
E005225,STU0187,C053,S07,F010,2025-01-03,Completed,90.1,A+,4.0,82.5,Passed
E005226,STU0187,C038,S07,F046,2025-01-07,Completed,79.2,A,3.75,83.3,Passed
E005227,STU0187,C008,S07,F030,2025-01-13,Completed,70.6,A-,3.5,89.4,Passed
E005228,STU0187,C059,S07,F010,2025-01-05,Completed,77.2,A,3.75,68.4,Passed
E005229,STU0187,C065,S07,F030,2025-01-02,Completed,66.5,B+,3.25,62.3,Passed
E005230,STU0187,C008,S09,F030,2025-09-04,Enrolled,68.1,B+,3.25,76.1,Passed
E005231,STU0187,C059,S09,F048,2025-09-02,Enrolled,64.0,B,3.0,93.1,Passed
E005232,STU0187,C038,S09,F048,2025-09-21,Completed,57.6,B-,2.75,54.6,Passed
E005233,STU0187,C053,S09,F012,2025-09-01,Completed,73.8,A-,3.5,81.9,Passed
E005234,STU0187,C031,S09,F010,2025-09-17,Completed,54.5,C+,2.5,86.0,Passed
E005235,STU0187,C008,S03,F018,2023-09-07,Completed,80.4,A+,4.0,71.1,Passed
E005236,STU0187,C053,S03,F048,2023-09-19,Enrolled,81.0,A+,4.0,98.8,Passed
E005237,STU0187,C031,S03,F046,2023-09-08,Completed,60.1,B,3.0,78.1,Passed
E005238,STU0187,C059,S02,F046,2023-05-11,Enrolled,60.9,B,3.0,92.1,Passed
E005239,STU0187,C053,S02,F048,2023-05-08,Completed,32.8,F,0.0,72.6,Failed
E005240,STU0187,C031,S02,F010,2023-05-04,Completed,40.6,D,2.0,72.4,Passed
E005241,STU0187,C065,S02,F030,2023-05-20,Enrolled,68.5,B+,3.25,71.8,Passed
E005242,STU0187,C059,S10,F010,2026-01-01,Enrolled,85.7,A+,4.0,76.2,Passed
E005243,STU0187,C065,S10,F029,2026-01-03,Enrolled,76.2,A,3.75,93.9,Passed
E005244,STU0187,C038,S10,F010,2026-01-11,Completed,51.3,C+,2.5,100.0,Passed
E005245,STU0187,C053,S10,F024,2026-01-05,Completed,52.4,C+,2.5,94.4,Passed
E005246,STU0187,C008,S10,F024,2026-01-21,Withdrawn,91.2,A+,4.0,63.0,Passed
E005247,STU0187,C053,S11,F030,2026-05-07,Completed,75.3,A,3.75,88.5,Passed
E005248,STU0187,C031,S11,F010,2026-05-12,Completed,56.6,B-,2.75,84.2,Passed
E005249,STU0187,C059,S11,F048,2026-05-06,Completed,78.6,A,3.75,68.9,Passed
E005250,STU0188,C012,S04,F036,2024-01-02,Completed,71.4,A-,3.5,88.7,Passed
E005251,STU0188,C054,S04,F019,2024-01-12,Completed,53.7,C+,2.5,93.3,Passed
E005252,STU0188,C022,S04,F036,2024-01-14,Enrolled,44.7,D,2.0,79.7,Passed
E005253,STU0188,C061,S04,F040,2024-01-03,Enrolled,53.4,C+,2.5,94.2,Passed
E005254,STU0188,C043,S04,F033,2024-01-07,Completed,86.9,A+,4.0,72.3,Passed
E005255,STU0188,C022,S06,F003,2024-09-15,Completed,83.9,A+,4.0,83.7,Passed
E005256,STU0188,C054,S06,F040,2024-09-01,Completed,69.8,B+,3.25,85.6,Passed
E005257,STU0188,C012,S06,F047,2024-09-08,Completed,62.3,B,3.0,95.1,Passed
E005258,STU0188,C043,S06,F049,2024-09-14,Completed,68.3,B+,3.25,79.9,Passed
E005259,STU0188,C024,S06,F040,2024-09-16,Completed,68.5,B+,3.25,97.9,Passed
E005260,STU0188,C061,S03,F047,2023-09-12,Completed,73.5,A-,3.5,52.4,Passed
E005261,STU0188,C022,S03,F019,2023-09-20,Completed,61.1,B,3.0,90.8,Passed
E005262,STU0188,C043,S03,F033,2023-09-07,Completed,83.9,A+,4.0,100.0,Passed
E005263,STU0188,C066,S08,F006,2025-05-01,Completed,70.4,A-,3.5,73.9,Passed
E005264,STU0188,C054,S08,F006,2025-05-11,Completed,88.2,A+,4.0,98.2,Passed
E005265,STU0188,C022,S08,F047,2025-05-17,Completed,68.9,B+,3.25,69.0,Passed
E005266,STU0188,C043,S08,F003,2025-05-19,Enrolled,64.2,B,3.0,72.9,Passed
E005267,STU0189,C041,S04,F015,2024-01-19,Completed,65.3,B+,3.25,89.5,Passed
E005268,STU0189,C014,S04,F013,2024-01-20,Completed,86.0,A+,4.0,85.5,Passed
E005269,STU0189,C050,S04,F031,2024-01-04,Completed,100.0,A+,4.0,99.4,Passed
E005270,STU0189,C037,S03,F042,2023-09-08,Completed,84.6,A+,4.0,75.6,Passed
E005271,STU0189,C025,S03,F013,2023-09-05,Completed,77.1,A,3.75,84.6,Passed
E005272,STU0189,C010,S03,F031,2023-09-07,Completed,79.0,A,3.75,74.5,Passed
E005273,STU0189,C041,S05,F005,2024-05-17,Completed,90.0,A+,4.0,72.2,Passed
E005274,STU0189,C014,S05,F026,2024-05-18,Completed,64.4,B,3.0,95.6,Passed
E005275,STU0189,C025,S05,F013,2024-05-06,Completed,69.2,B+,3.25,79.8,Passed
E005276,STU0189,C005,S05,F005,2024-05-21,Completed,71.8,A-,3.5,70.1,Passed
E005277,STU0189,C032,S05,F015,2024-05-11,Completed,42.8,D,2.0,86.0,Passed
E005278,STU0189,C014,S10,F041,2026-01-04,Enrolled,69.9,B+,3.25,62.3,Passed
E005279,STU0189,C023,S10,F013,2026-01-13,Completed,38.9,F,0.0,73.6,Failed
E005280,STU0189,C067,S10,F031,2026-01-09,Enrolled,99.2,A+,4.0,63.1,Passed
E005281,STU0190,C060,S06,F044,2024-09-12,Completed,78.1,A,3.75,77.6,Passed
E005282,STU0190,C011,S06,F017,2024-09-19,Completed,62.0,B,3.0,80.5,Passed
E005283,STU0190,C006,S06,F017,2024-09-12,Completed,65.1,B+,3.25,100.0,Passed
E005284,STU0190,C070,S06,F017,2024-09-19,Enrolled,62.4,B,3.0,80.6,Passed
E005285,STU0190,C006,S03,F044,2023-09-04,Completed,70.9,A-,3.5,97.4,Passed
E005286,STU0190,C034,S03,F044,2023-09-09,Completed,46.0,C,2.25,100.0,Passed
E005287,STU0190,C028,S03,F008,2023-09-01,Completed,69.2,B+,3.25,87.5,Passed
E005288,STU0190,C070,S01,F008,2023-01-06,Completed,57.5,B-,2.75,92.4,Passed
E005289,STU0190,C006,S01,F017,2023-01-04,Completed,52.7,C+,2.5,77.3,Passed
E005290,STU0190,C060,S01,F017,2023-01-06,Completed,53.1,C+,2.5,83.8,Passed
E005291,STU0190,C028,S09,F017,2025-09-21,Completed,65.3,B+,3.25,77.0,Passed
E005292,STU0190,C011,S09,F017,2025-09-11,Completed,77.3,A,3.75,78.2,Passed
E005293,STU0190,C026,S09,F017,2025-09-14,Completed,100.0,A+,4.0,83.7,Passed
E005294,STU0190,C060,S09,F008,2025-09-15,Withdrawn,86.7,A+,4.0,57.0,Passed
E005295,STU0190,C034,S07,F008,2025-01-18,Completed,58.5,B-,2.75,98.4,Passed
E005296,STU0190,C026,S07,F008,2025-01-10,Completed,57.0,B-,2.75,56.5,Passed
E005297,STU0190,C028,S07,F008,2025-01-07,Completed,100.0,A+,4.0,84.3,Passed
E005298,STU0190,C006,S07,F017,2025-01-11,Completed,65.4,B+,3.25,93.1,Passed
E005299,STU0190,C011,S05,F044,2024-05-04,Completed,97.6,A+,4.0,77.1,Passed
E005300,STU0190,C028,S05,F017,2024-05-12,Completed,81.5,A+,4.0,83.7,Passed
E005301,STU0190,C034,S05,F017,2024-05-05,Withdrawn,61.4,B,3.0,81.3,Passed
E005302,STU0190,C026,S05,F008,2024-05-02,Completed,74.2,A-,3.5,47.8,Passed
E005303,STU0190,C060,S05,F044,2024-05-11,Completed,58.4,B-,2.75,78.8,Passed
E005304,STU0190,C028,S11,F017,2026-05-14,Completed,79.3,A,3.75,80.4,Passed
E005305,STU0190,C070,S11,F044,2026-05-07,Enrolled,47.0,C,2.25,65.8,Passed
E005306,STU0190,C026,S11,F008,2026-05-07,Completed,85.6,A+,4.0,79.9,Passed
E005307,STU0190,C006,S11,F044,2026-05-19,Completed,77.4,A,3.75,100.0,Passed
E005308,STU0190,C060,S11,F017,2026-05-13,Enrolled,100.0,A+,4.0,86.8,Passed
E005309,STU0190,C006,S02,F008,2023-05-11,Withdrawn,68.7,B+,3.25,64.4,Passed
E005310,STU0190,C028,S02,F008,2023-05-20,Enrolled,100.0,A+,4.0,75.4,Passed
E005311,STU0190,C026,S02,F017,2023-05-08,Completed,67.1,B+,3.25,65.1,Passed
E005312,STU0190,C070,S02,F044,2023-05-15,Completed,49.4,C,2.25,82.0,Passed
E005313,STU0190,C006,S10,F008,2026-01-09,Completed,87.1,A+,4.0,69.7,Passed
E005314,STU0190,C070,S10,F008,2026-01-11,Completed,74.0,A-,3.5,91.2,Passed
E005315,STU0190,C060,S10,F008,2026-01-11,Completed,46.0,C,2.25,89.2,Passed
E005316,STU0191,C011,S06,F008,2024-09-06,Completed,75.7,A,3.75,60.9,Passed
E005317,STU0191,C070,S06,F044,2024-09-21,Completed,61.9,B,3.0,69.3,Passed
E005318,STU0191,C028,S06,F008,2024-09-01,Enrolled,43.4,D,2.0,100.0,Passed
E005319,STU0191,C060,S06,F017,2024-09-15,Completed,35.9,F,0.0,71.3,Failed
E005320,STU0191,C026,S06,F044,2024-09-17,Enrolled,74.7,A-,3.5,79.8,Passed
E005321,STU0191,C070,S02,F008,2023-05-17,Completed,46.6,C,2.25,74.8,Passed
E005322,STU0191,C060,S02,F044,2023-05-10,Completed,74.5,A-,3.5,80.3,Passed
E005323,STU0191,C006,S02,F044,2023-05-13,Completed,66.3,B+,3.25,88.0,Passed
E005324,STU0191,C060,S09,F017,2025-09-19,Withdrawn,83.1,A+,4.0,73.8,Passed
E005325,STU0191,C011,S09,F008,2025-09-16,Completed,71.2,A-,3.5,91.2,Passed
E005326,STU0191,C034,S09,F044,2025-09-20,Completed,82.3,A+,4.0,78.7,Passed
E005327,STU0191,C006,S09,F008,2025-09-05,Completed,74.6,A-,3.5,91.0,Passed
E005328,STU0191,C028,S09,F017,2025-09-21,Completed,33.9,F,0.0,73.4,Failed
E005329,STU0191,C026,S05,F008,2024-05-10,Completed,48.5,C,2.25,77.4,Passed
E005330,STU0191,C006,S05,F017,2024-05-06,Enrolled,71.5,A-,3.5,78.2,Passed
E005331,STU0191,C011,S05,F008,2024-05-13,Enrolled,87.3,A+,4.0,64.7,Passed
E005332,STU0191,C070,S05,F008,2024-05-21,Enrolled,65.0,B+,3.25,97.5,Passed
E005333,STU0191,C060,S05,F017,2024-05-20,Enrolled,57.0,B-,2.75,92.8,Passed
E005334,STU0192,C020,S03,F023,2023-09-17,Completed,79.1,A,3.75,62.2,Passed
E005335,STU0192,C021,S03,F045,2023-09-05,Completed,61.5,B,3.0,59.1,Passed
E005336,STU0192,C009,S03,F023,2023-09-02,Completed,66.8,B+,3.25,97.0,Passed
E005337,STU0192,C013,S02,F001,2023-05-17,Completed,98.0,A+,4.0,100.0,Passed
E005338,STU0192,C020,S02,F043,2023-05-08,Completed,98.6,A+,4.0,84.0,Passed
E005339,STU0192,C047,S02,F035,2023-05-02,Completed,57.6,B-,2.75,75.2,Passed
E005340,STU0192,C021,S02,F045,2023-05-10,Completed,70.7,A-,3.5,70.7,Passed
E005341,STU0192,C009,S02,F035,2023-05-11,Completed,61.5,B,3.0,98.8,Passed
E005342,STU0192,C009,S11,F045,2026-05-18,Enrolled,87.4,A+,4.0,78.1,Passed
E005343,STU0192,C045,S11,F020,2026-05-02,Completed,34.4,F,0.0,85.6,Failed
E005344,STU0192,C013,S11,F043,2026-05-02,Completed,77.7,A,3.75,100.0,Passed
E005345,STU0192,C021,S08,F045,2025-05-09,Completed,65.7,B+,3.25,93.6,Passed
E005346,STU0192,C046,S08,F023,2025-05-05,Completed,43.9,D,2.0,97.7,Passed
E005347,STU0192,C045,S08,F001,2025-05-15,Completed,77.9,A,3.75,72.9,Passed
E005348,STU0192,C021,S10,F045,2026-01-06,Completed,67.4,B+,3.25,83.3,Passed
E005349,STU0192,C013,S10,F043,2026-01-11,Completed,50.5,C+,2.5,82.3,Passed
E005350,STU0192,C020,S10,F023,2026-01-16,Completed,47.3,C,2.25,93.6,Passed
E005351,STU0192,C047,S07,F035,2025-01-21,Completed,58.9,B-,2.75,84.3,Passed
E005352,STU0192,C021,S07,F035,2025-01-08,Completed,52.8,C+,2.5,85.1,Passed
E005353,STU0192,C046,S07,F001,2025-01-05,Completed,52.1,C+,2.5,90.1,Passed
E005354,STU0192,C020,S07,F035,2025-01-20,Completed,52.0,C+,2.5,78.9,Passed
E005355,STU0193,C007,S08,F025,2025-05-06,Completed,56.4,B-,2.75,94.0,Passed
E005356,STU0193,C057,S08,F025,2025-05-02,Withdrawn,90.4,A+,4.0,64.9,Passed
E005357,STU0193,C058,S08,F025,2025-05-07,Completed,60.7,B,3.0,77.6,Passed
E005358,STU0193,C001,S08,F022,2025-05-11,Completed,66.0,B+,3.25,70.4,Passed
E005359,STU0193,C007,S05,F022,2024-05-05,Completed,90.5,A+,4.0,80.6,Passed
E005360,STU0193,C003,S05,F022,2024-05-09,Completed,78.1,A,3.75,84.6,Passed
E005361,STU0193,C019,S05,F025,2024-05-11,Completed,53.5,C+,2.5,89.5,Passed
E005362,STU0193,C003,S01,F025,2023-01-09,Completed,72.6,A-,3.5,71.2,Passed
E005363,STU0193,C019,S01,F022,2023-01-18,Completed,56.2,B-,2.75,98.3,Passed
E005364,STU0193,C058,S01,F025,2023-01-04,Completed,85.2,A+,4.0,80.3,Passed
E005365,STU0193,C007,S01,F022,2023-01-01,Completed,49.3,C,2.25,83.3,Passed
E005366,STU0193,C029,S02,F022,2023-05-15,Completed,62.6,B,3.0,85.9,Passed
E005367,STU0193,C019,S02,F022,2023-05-09,Completed,42.1,D,2.0,87.6,Passed
E005368,STU0193,C003,S02,F025,2023-05-02,Completed,81.1,A+,4.0,92.0,Passed
E005369,STU0193,C058,S09,F022,2025-09-15,Completed,55.9,B-,2.75,69.5,Passed
E005370,STU0193,C003,S09,F022,2025-09-03,Completed,64.0,B,3.0,85.8,Passed
E005371,STU0193,C019,S09,F022,2025-09-13,Completed,53.0,C+,2.5,78.3,Passed
E005372,STU0193,C007,S09,F022,2025-09-02,Completed,64.9,B,3.0,66.1,Passed
E005373,STU0193,C058,S07,F022,2025-01-01,Completed,68.4,B+,3.25,85.9,Passed
E005374,STU0193,C001,S07,F025,2025-01-05,Completed,88.8,A+,4.0,86.0,Passed
E005375,STU0193,C029,S07,F022,2025-01-12,Completed,85.0,A+,4.0,90.1,Passed
E005376,STU0193,C057,S11,F022,2026-05-19,Completed,64.1,B,3.0,91.3,Passed
E005377,STU0193,C001,S11,F022,2026-05-13,Completed,72.5,A-,3.5,77.7,Passed
E005378,STU0193,C007,S11,F025,2026-05-03,Completed,77.5,A,3.75,65.3,Passed
E005379,STU0193,C058,S11,F025,2026-05-19,Completed,71.3,A-,3.5,84.9,Passed
E005380,STU0193,C029,S11,F022,2026-05-15,Enrolled,82.2,A+,4.0,84.6,Passed
E005381,STU0194,C064,S04,F050,2024-01-21,Withdrawn,49.3,C,2.25,86.2,Passed
E005382,STU0194,C069,S04,F027,2024-01-19,Completed,52.9,C+,2.5,74.8,Passed
E005383,STU0194,C068,S04,F039,2024-01-08,Withdrawn,50.6,C+,2.5,98.5,Passed
E005384,STU0194,C068,S09,F027,2025-09-20,Completed,86.5,A+,4.0,100.0,Passed
E005385,STU0194,C040,S09,F039,2025-09-12,Enrolled,56.1,B-,2.75,68.7,Passed
E005386,STU0194,C064,S09,F039,2025-09-15,Enrolled,59.1,B-,2.75,90.7,Passed
E005387,STU0194,C069,S09,F027,2025-09-02,Enrolled,80.0,A+,4.0,81.8,Passed
E005388,STU0194,C064,S02,F039,2023-05-12,Completed,80.0,A,3.75,75.9,Passed
E005389,STU0194,C068,S02,F050,2023-05-05,Completed,77.1,A,3.75,58.0,Passed
E005390,STU0194,C069,S02,F050,2023-05-10,Completed,54.4,C+,2.5,77.8,Passed
E005391,STU0194,C069,S11,F028,2026-05-01,Completed,63.9,B,3.0,71.1,Passed
E005392,STU0194,C040,S11,F028,2026-05-11,Completed,78.0,A,3.75,82.1,Passed
E005393,STU0194,C064,S11,F050,2026-05-12,Enrolled,75.0,A,3.75,80.8,Passed
E005394,STU0194,C068,S11,F050,2026-05-19,Enrolled,68.5,B+,3.25,96.4,Passed
E005395,STU0194,C064,S05,F027,2024-05-05,Enrolled,54.9,C+,2.5,66.3,Passed
E005396,STU0194,C068,S05,F028,2024-05-03,Enrolled,78.5,A,3.75,88.8,Passed
E005397,STU0194,C040,S05,F050,2024-05-18,Completed,80.8,A+,4.0,92.8,Passed
E005398,STU0194,C069,S05,F028,2024-05-15,Completed,57.8,B-,2.75,70.3,Passed
E005399,STU0194,C064,S08,F028,2025-05-09,Completed,53.0,C+,2.5,94.3,Passed
E005400,STU0194,C068,S08,F050,2025-05-14,Completed,71.1,A-,3.5,83.5,Passed
E005401,STU0194,C069,S08,F028,2025-05-07,Completed,77.0,A,3.75,88.9,Passed
E005402,STU0194,C040,S10,F039,2026-01-11,Completed,64.7,B,3.0,99.1,Passed
E005403,STU0194,C069,S10,F050,2026-01-09,Completed,56.5,B-,2.75,73.2,Passed
E005404,STU0194,C068,S10,F050,2026-01-08,Completed,67.8,B+,3.25,71.7,Passed
E005405,STU0194,C068,S07,F050,2025-01-19,Completed,72.9,A-,3.5,77.2,Passed
E005406,STU0194,C069,S07,F039,2025-01-18,Completed,61.7,B,3.0,89.3,Passed
E005407,STU0194,C064,S07,F050,2025-01-03,Completed,69.7,B+,3.25,72.8,Passed
E005408,STU0194,C040,S07,F027,2025-01-14,Enrolled,100.0,A+,4.0,61.6,Passed
E005409,STU0194,C064,S06,F027,2024-09-10,Completed,68.0,B+,3.25,90.6,Passed
E005410,STU0194,C068,S06,F028,2024-09-10,Enrolled,48.1,C,2.25,88.4,Passed
E005411,STU0194,C040,S06,F028,2024-09-05,Completed,50.6,C+,2.5,76.6,Passed
E005412,STU0194,C069,S06,F027,2024-09-20,Completed,84.3,A+,4.0,75.3,Passed
E005413,STU0194,C040,S03,F039,2023-09-11,Completed,37.7,F,0.0,69.2,Failed
E005414,STU0194,C064,S03,F039,2023-09-04,Completed,61.8,B,3.0,72.5,Passed
E005415,STU0194,C069,S03,F028,2023-09-04,Completed,89.2,A+,4.0,91.6,Passed
E005416,STU0195,C062,S04,F032,2024-01-06,Withdrawn,69.1,B+,3.25,82.9,Passed
E005417,STU0195,C035,S04,F009,2024-01-13,Completed,80.0,A+,4.0,61.8,Passed
E005418,STU0195,C018,S04,F009,2024-01-16,Enrolled,71.2,A-,3.5,86.9,Passed
E005419,STU0195,C035,S08,F009,2025-05-06,Enrolled,100.0,A+,4.0,87.6,Passed
E005420,STU0195,C062,S08,F032,2025-05-17,Completed,92.9,A+,4.0,63.2,Passed
E005421,STU0195,C055,S08,F016,2025-05-10,Completed,66.2,B+,3.25,61.1,Passed
E005422,STU0195,C018,S08,F032,2025-05-05,Completed,64.3,B,3.0,96.6,Passed
E005423,STU0195,C035,S02,F032,2023-05-14,Completed,56.0,B-,2.75,82.1,Passed
E005424,STU0195,C055,S02,F032,2023-05-02,Completed,71.4,A-,3.5,69.5,Passed
E005425,STU0195,C062,S02,F032,2023-05-15,Completed,80.8,A+,4.0,91.9,Passed
E005426,STU0195,C018,S02,F009,2023-05-02,Enrolled,65.7,B+,3.25,97.0,Passed
E005427,STU0195,C062,S09,F032,2025-09-12,Completed,76.5,A,3.75,73.5,Passed
E005428,STU0195,C035,S09,F016,2025-09-01,Enrolled,48.5,C,2.25,88.1,Passed
E005429,STU0195,C055,S09,F016,2025-09-07,Withdrawn,70.4,A-,3.5,80.9,Passed
E005430,STU0195,C018,S09,F016,2025-09-06,Completed,39.7,F,0.0,89.8,Failed
E005431,STU0195,C055,S01,F016,2023-01-15,Enrolled,44.6,D,2.0,90.5,Passed
E005432,STU0195,C018,S01,F009,2023-01-20,Completed,78.7,A,3.75,76.4,Passed
E005433,STU0195,C062,S01,F016,2023-01-05,Completed,58.9,B-,2.75,77.5,Passed
E005434,STU0195,C035,S01,F032,2023-01-10,Enrolled,64.7,B,3.0,54.4,Passed
E005435,STU0195,C018,S07,F032,2025-01-05,Completed,69.4,B+,3.25,81.5,Passed
E005436,STU0195,C035,S07,F032,2025-01-13,Enrolled,70.3,A-,3.5,96.3,Passed
E005437,STU0195,C062,S07,F009,2025-01-17,Enrolled,73.2,A-,3.5,100.0,Passed
E005438,STU0195,C055,S07,F016,2025-01-10,Completed,66.1,B+,3.25,71.1,Passed
E005439,STU0196,C008,S11,F029,2026-05-06,Completed,69.9,B+,3.25,77.0,Passed
