PaymentID,StudentID,SemesterID,TotalPayable,AmountPaid,OutstandingAmount,PaymentStatus,PaymentDate,PaymentMethod
P003848,STU0645,S07,45000,0.0,45000.0,Unpaid,,Bank
P003849,STU0645,S03,60000,60000.0,0.0,Paid,2023-09-03,Bank
P003850,STU0645,S06,45000,33750.0,11250.0,Partial,2024-09-01,Bank
P003851,STU0646,S10,45000,45000.0,0.0,Paid,2026-01-02,Mobile Banking
P003852,STU0646,S05,52000,0.0,52000.0,Unpaid,,Cash
P003853,STU0646,S11,68000,51000.0,17000.0,Partial,2026-05-02,Mobile Banking
P003854,STU0646,S04,68000,68000.0,0.0,Paid,2024-02-20,Card
P003855,STU0647,S07,45000,45000.0,0.0,Paid,2025-02-03,Bank
P003856,STU0647,S05,75000,56250.0,18750.0,Partial,2024-05-26,Cash
P003857,STU0647,S10,52000,52000.0,0.0,Paid,2026-02-24,Card
P003858,STU0647,S11,75000,0.0,75000.0,Unpaid,,Cash
P003859,STU0647,S02,45000,45000.0,0.0,Paid,2023-05-06,Mobile Banking
P003860,STU0647,S03,75000,75000.0,0.0,Paid,2023-10-24,Bank
P003861,STU0647,S09,45000,45000.0,0.0,Paid,2025-09-22,Bank
P003862,STU0647,S06,52000,26000.0,26000.0,Partial,2024-10-05,Card
P003863,STU0648,S01,75000,56250.0,18750.0,Partial,2023-01-07,Card
P003864,STU0648,S07,45000,33750.0,11250.0,Partial,2025-02-13,Card
P003865,STU0648,S09,52000,26000.0,26000.0,Partial,2025-09-14,Bank
P003866,STU0648,S10,60000,60000.0,0.0,Paid,2026-01-08,Cash
P003867,STU0648,S11,45000,33750.0,11250.0,Partial,2026-05-14,Bank
P003868,STU0648,S08,45000,0.0,45000.0,Unpaid,,Mobile Banking
P003869,STU0648,S04,60000,60000.0,0.0,Paid,2024-01-08,Bank
P003870,STU0648,S02,68000,0.0,68000.0,Unpaid,,Cash
P003871,STU0649,S10,45000,22500.0,22500.0,Partial,2026-02-11,Bank
P003872,STU0649,S05,52000,52000.0,0.0,Paid,2024-06-19,Card
P003873,STU0649,S08,45000,45000.0,0.0,Paid,2025-06-02,Mobile Banking
P003874,STU0649,S02,68000,34000.0,34000.0,Partial,2023-06-13,Bank
P003875,STU0649,S11,75000,75000.0,0.0,Paid,2026-05-24,Card
P003876,STU0650,S05,52000,26000.0,26000.0,Partial,2024-06-13,Bank
P003877,STU0650,S04,52000,26000.0,26000.0,Partial,2024-01-21,Bank
P003878,STU0650,S03,52000,26000.0,26000.0,Partial,2023-10-29,Card
P003879,STU0650,S10,45000,45000.0,0.0,Paid,2026-02-12,Mobile Banking
P003880,STU0650,S08,52000,0.0,52000.0,Unpaid,,Bank
P003881,STU0650,S01,75000,75000.0,0.0,Paid,2023-01-17,Card
P003882,STU0650,S07,52000,39000.0,13000.0,Partial,2025-01-23,Mobile Banking
P003883,STU0650,S09,52000,39000.0,13000.0,Partial,2025-10-20,Mobile Banking
P003884,STU0651,S09,45000,45000.0,0.0,Paid,2025-09-15,Bank
P003885,STU0651,S02,60000,0.0,60000.0,Unpaid,,Card
P003886,STU0651,S04,68000,68000.0,0.0,Paid,2024-01-10,Bank
P003887,STU0651,S01,60000,60000.0,0.0,Paid,2023-01-17,Cash
P003888,STU0651,S07,52000,52000.0,0.0,Paid,2025-01-28,Cash
P003889,STU0651,S05,68000,68000.0,0.0,Paid,2024-05-17,Cash
P003890,STU0651,S11,68000,0.0,68000.0,Unpaid,,Cash
P003891,STU0652,S10,60000,60000.0,0.0,Paid,2026-02-01,Bank
P003892,STU0652,S01,52000,52000.0,0.0,Paid,2023-01-07,Bank
P003893,STU0652,S06,45000,33750.0,11250.0,Partial,2024-10-01,Mobile Banking
P003894,STU0652,S05,52000,52000.0,0.0,Paid,2024-05-22,Cash
P003895,STU0652,S02,60000,30000.0,30000.0,Partial,2023-05-19,Mobile Banking
P003896,STU0652,S09,68000,51000.0,17000.0,Partial,2025-10-26,Bank
P003897,STU0652,S07,75000,37500.0,37500.0,Partial,2025-02-21,Card
P003898,STU0652,S04,52000,39000.0,13000.0,Partial,2024-02-21,Card
P003899,STU0653,S01,45000,45000.0,0.0,Paid,2023-02-19,Card
P003900,STU0653,S08,68000,68000.0,0.0,Paid,2025-06-18,Mobile Banking
P003901,STU0653,S10,75000,37500.0,37500.0,Partial,2026-01-22,Cash
P003902,STU0653,S03,68000,68000.0,0.0,Paid,2023-09-22,Bank
P003903,STU0653,S05,75000,37500.0,37500.0,Partial,2024-05-15,Bank
P003904,STU0654,S10,45000,33750.0,11250.0,Partial,2026-01-19,Mobile Banking
P003905,STU0654,S03,68000,34000.0,34000.0,Partial,2023-09-25,Bank
P003906,STU0654,S07,68000,51000.0,17000.0,Partial,2025-02-22,Mobile Banking
P003907,STU0654,S05,75000,75000.0,0.0,Paid,2024-06-03,Cash
P003908,STU0654,S04,52000,52000.0,0.0,Paid,2024-02-16,Mobile Banking
P003909,STU0655,S01,68000,0.0,68000.0,Unpaid,,Bank
P003910,STU0655,S09,60000,0.0,60000.0,Unpaid,,Bank
P003911,STU0655,S04,52000,26000.0,26000.0,Partial,2024-01-23,Cash
P003912,STU0655,S10,52000,52000.0,0.0,Paid,2026-02-07,Card
P003913,STU0656,S11,68000,34000.0,34000.0,Partial,2026-05-02,Bank
P003914,STU0656,S01,68000,51000.0,17000.0,Partial,2023-01-13,Card
P003915,STU0656,S02,60000,30000.0,30000.0,Partial,2023-06-03,Mobile Banking
P003916,STU0656,S07,75000,56250.0,18750.0,Partial,2025-02-13,Mobile Banking
P003917,STU0657,S06,45000,33750.0,11250.0,Partial,2024-09-18,Cash
P003918,STU0657,S01,68000,0.0,68000.0,Unpaid,,Mobile Banking
P003919,STU0657,S11,60000,60000.0,0.0,Paid,2026-05-31,Card
P003920,STU0657,S09,68000,51000.0,17000.0,Partial,2025-09-23,Cash
P003921,STU0657,S04,60000,0.0,60000.0,Unpaid,,Card
P003922,STU0657,S10,45000,45000.0,0.0,Paid,2026-01-23,Mobile Banking
P003923,STU0657,S03,60000,30000.0,30000.0,Partial,2023-10-08,Mobile Banking
P003924,STU0658,S11,68000,34000.0,34000.0,Partial,2026-06-26,Mobile Banking
P003925,STU0658,S05,68000,68000.0,0.0,Paid,2024-06-19,Card
P003926,STU0658,S10,60000,0.0,60000.0,Unpaid,,Cash
P003927,STU0658,S03,45000,45000.0,0.0,Paid,2023-10-02,Cash
P003928,STU0658,S01,75000,37500.0,37500.0,Partial,2023-01-08,Bank
P003929,STU0658,S04,52000,0.0,52000.0,Unpaid,,Mobile Banking
P003930,STU0658,S07,45000,45000.0,0.0,Paid,2025-01-08,Bank
P003931,STU0658,S08,75000,37500.0,37500.0,Partial,2025-06-19,Mobile Banking
P003932,STU0659,S09,45000,45000.0,0.0,Paid,2025-09-18,Bank
P003933,STU0659,S10,75000,56250.0,18750.0,Partial,2026-01-04,Cash
P003934,STU0659,S11,68000,0.0,68000.0,Unpaid,,Cash
P003935,STU0659,S04,68000,68000.0,0.0,Paid,2024-02-15,Cash
P003936,STU0659,S07,68000,34000.0,34000.0,Partial,2025-01-13,Cash
P003937,STU0659,S08,52000,52000.0,0.0,Paid,2025-06-30,Cash
P003938,STU0659,S02,45000,45000.0,0.0,Paid,2023-05-08,Cash
P003939,STU0659,S05,45000,45000.0,0.0,Paid,2024-06-13,Mobile Banking
P003940,STU0660,S09,60000,0.0,60000.0,Unpaid,,Card
P003941,STU0660,S07,52000,0.0,52000.0,Unpaid,,Bank
P003942,STU0660,S01,75000,37500.0,37500.0,Partial,2023-01-25,Mobile Banking
P003943,STU0660,S05,45000,45000.0,0.0,Paid,2024-05-01,Bank
P003944,STU0660,S03,52000,52000.0,0.0,Paid,2023-09-12,Mobile Banking
P003945,STU0660,S02,68000,68000.0,0.0,Paid,2023-06-29,Mobile Banking
P003946,STU0661,S10,60000,60000.0,0.0,Paid,2026-01-06,Card
P003947,STU0661,S02,52000,52000.0,0.0,Paid,2023-05-16,Bank
P003948,STU0661,S03,52000,52000.0,0.0,Paid,2023-09-16,Card
P003949,STU0661,S08,68000,68000.0,0.0,Paid,2025-06-16,Bank
P003950,STU0661,S06,68000,0.0,68000.0,Unpaid,,Mobile Banking
P003951,STU0661,S01,52000,0.0,52000.0,Unpaid,,Bank
P003952,STU0661,S07,75000,75000.0,0.0,Paid,2025-02-15,Bank
P003953,STU0662,S07,45000,0.0,45000.0,Unpaid,,Mobile Banking
P003954,STU0662,S06,60000,60000.0,0.0,Paid,2024-09-11,Bank
P003955,STU0662,S11,75000,56250.0,18750.0,Partial,2026-06-22,Cash
P003956,STU0662,S04,60000,60000.0,0.0,Paid,2024-01-08,Bank
P003957,STU0663,S03,52000,26000.0,26000.0,Partial,2023-10-27,Card
P003958,STU0663,S07,68000,68000.0,0.0,Paid,2025-02-04,Card
P003959,STU0663,S01,60000,60000.0,0.0,Paid,2023-01-18,Cash
P003960,STU0663,S04,68000,68000.0,0.0,Paid,2024-02-14,Mobile Banking
P003961,STU0663,S10,68000,0.0,68000.0,Unpaid,,Card
P003962,STU0663,S09,52000,52000.0,0.0,Paid,2025-10-09,Bank
P003963,STU0663,S05,60000,60000.0,0.0,Paid,2024-05-08,Card
P003964,STU0663,S08,52000,39000.0,13000.0,Partial,2025-06-29,Bank
P003965,STU0664,S06,52000,26000.0,26000.0,Partial,2024-09-25,Cash
P003966,STU0664,S09,52000,26000.0,26000.0,Partial,2025-10-20,Mobile Banking
P003967,STU0664,S08,45000,33750.0,11250.0,Partial,2025-05-01,Cash
P003968,STU0664,S07,75000,75000.0,0.0,Paid,2025-01-06,Cash
P003969,STU0664,S11,75000,56250.0,18750.0,Partial,2026-06-09,Mobile Banking
P003970,STU0664,S02,68000,34000.0,34000.0,Partial,2023-05-07,Bank
P003971,STU0664,S04,60000,60000.0,0.0,Paid,2024-01-05,Card
P003972,STU0665,S11,45000,33750.0,11250.0,Partial,2026-05-01,Cash
P003973,STU0665,S07,52000,39000.0,13000.0,Partial,2025-01-19,Bank
P003974,STU0665,S02,75000,0.0,75000.0,Unpaid,,Mobile Banking
P003975,STU0665,S10,68000,0.0,68000.0,Unpaid,,Mobile Banking
P003976,STU0665,S04,52000,39000.0,13000.0,Partial,2024-01-08,Bank
P003977,STU0666,S08,45000,45000.0,0.0,Paid,2025-06-28,Card
P003978,STU0666,S11,45000,22500.0,22500.0,Partial,2026-06-08,Mobile Banking
P003979,STU0666,S02,68000,0.0,68000.0,Unpaid,,Bank
P003980,STU0666,S10,52000,39000.0,13000.0,Partial,2026-01-10,Cash
P003981,STU0666,S03,52000,52000.0,0.0,Paid,2023-09-20,Bank
P003982,STU0667,S04,68000,34000.0,34000.0,Partial,2024-01-18,Cash
P003983,STU0667,S07,45000,22500.0,22500.0,Partial,2025-02-23,Cash
P003984,STU0667,S09,52000,52000.0,0.0,Paid,2025-10-16,Cash
P003985,STU0667,S03,52000,26000.0,26000.0,Partial,2023-09-15,Bank
P003986,STU0668,S10,45000,45000.0,0.0,Paid,2026-02-17,Bank
P003987,STU0668,S02,45000,22500.0,22500.0,Partial,2023-05-25,Cash
P003988,STU0668,S06,45000,45000.0,0.0,Paid,2024-10-14,Card
P003989,STU0668,S03,45000,45000.0,0.0,Paid,2023-10-13,Mobile Banking
P003990,STU0668,S04,45000,22500.0,22500.0,Partial,2024-02-24,Bank
P003991,STU0669,S03,45000,45000.0,0.0,Paid,2023-10-27,Cash
P003992,STU0669,S11,75000,75000.0,0.0,Paid,2026-06-08,Bank
P003993,STU0669,S07,52000,26000.0,26000.0,Partial,2025-02-27,Cash
P003994,STU0669,S02,45000,33750.0,11250.0,Partial,2023-06-20,Bank
P003995,STU0669,S10,75000,56250.0,18750.0,Partial,2026-02-05,Card
P003996,STU0669,S08,75000,37500.0,37500.0,Partial,2025-06-14,Cash
P003997,STU0669,S09,75000,75000.0,0.0,Paid,2025-10-08,Mobile Banking
P003998,STU0669,S04,45000,0.0,45000.0,Unpaid,,Mobile Banking
P003999,STU0670,S02,52000,0.0,52000.0,Unpaid,,Bank
P004000,STU0670,S07,68000,51000.0,17000.0,Partial,2025-01-29,Card
P004001,STU0670,S11,60000,60000.0,0.0,Paid,2026-06-23,Card
P004002,STU0670,S10,45000,45000.0,0.0,Paid,2026-01-17,Bank
P004003,STU0671,S05,75000,56250.0,18750.0,Partial,2024-06-23,Mobile Banking
P004004,STU0671,S07,68000,0.0,68000.0,Unpaid,,Mobile Banking
P004005,STU0671,S04,68000,68000.0,0.0,Paid,2024-02-25,Cash
P004006,STU0671,S06,75000,0.0,75000.0,Unpaid,,Bank
P004007,STU0671,S10,75000,56250.0,18750.0,Partial,2026-02-23,Card
P004008,STU0671,S03,75000,75000.0,0.0,Paid,2023-10-22,Mobile Banking
P004009,STU0671,S01,45000,33750.0,11250.0,Partial,2023-01-14,Cash
P004010,STU0671,S11,45000,45000.0,0.0,Paid,2026-06-28,Bank
P004011,STU0672,S08,68000,0.0,68000.0,Unpaid,,Mobile Banking
P004012,STU0672,S09,75000,56250.0,18750.0,Partial,2025-10-25,Cash
P004013,STU0672,S10,45000,45000.0,0.0,Paid,2026-01-03,Card
P004014,STU0672,S06,68000,51000.0,17000.0,Partial,2024-09-03,Mobile Banking
P004015,STU0672,S11,45000,22500.0,22500.0,Partial,2026-06-18,Card
P004016,STU0672,S04,60000,0.0,60000.0,Unpaid,,Bank
P004017,STU0673,S07,68000,68000.0,0.0,Paid,2025-02-14,Mobile Banking
P004018,STU0673,S03,45000,22500.0,22500.0,Partial,2023-09-07,Mobile Banking
P004019,STU0673,S02,60000,60000.0,0.0,Paid,2023-06-02,Mobile Banking
P004020,STU0673,S10,60000,30000.0,30000.0,Partial,2026-01-09,Mobile Banking
P004021,STU0673,S04,45000,45000.0,0.0,Paid,2024-01-18,Mobile Banking
P004022,STU0673,S08,45000,22500.0,22500.0,Partial,2025-05-18,Bank
P004023,STU0674,S08,75000,75000.0,0.0,Paid,2025-05-18,Mobile Banking
P004024,STU0674,S09,68000,0.0,68000.0,Unpaid,,Mobile Banking
P004025,STU0674,S07,60000,45000.0,15000.0,Partial,2025-02-23,Cash
P004026,STU0674,S01,52000,0.0,52000.0,Unpaid,,Card
P004027,STU0674,S10,60000,0.0,60000.0,Unpaid,,Card
P004028,STU0674,S02,52000,0.0,52000.0,Unpaid,,Mobile Banking
P004029,STU0675,S02,68000,68000.0,0.0,Paid,2023-06-14,Mobile Banking
P004030,STU0675,S07,45000,45000.0,0.0,Paid,2025-01-01,Card
P004031,STU0675,S09,75000,75000.0,0.0,Paid,2025-10-22,Cash
P004032,STU0675,S08,68000,34000.0,34000.0,Partial,2025-05-08,Cash
P004033,STU0675,S04,75000,0.0,75000.0,Unpaid,,Cash
P004034,STU0675,S01,45000,33750.0,11250.0,Partial,2023-02-13,Bank
P004035,STU0675,S11,68000,0.0,68000.0,Unpaid,,Bank
P004036,STU0675,S05,60000,30000.0,30000.0,Partial,2024-06-21,Cash
P004037,STU0676,S05,52000,0.0,52000.0,Unpaid,,Bank
P004038,STU0676,S09,52000,52000.0,0.0,Paid,2025-09-22,Mobile Banking
P004039,STU0676,S11,52000,0.0,52000.0,Unpaid,,Mobile Banking
P004040,STU0676,S03,60000,45000.0,15000.0,Partial,2023-09-27,Mobile Banking
P004041,STU0676,S06,68000,68000.0,0.0,Paid,2024-09-18,Card
P004042,STU0676,S01,68000,68000.0,0.0,Paid,2023-01-27,Bank
P004043,STU0676,S07,75000,0.0,75000.0,Unpaid,,Card
P004044,STU0677,S07,45000,33750.0,11250.0,Partial,2025-02-06,Mobile Banking
P004045,STU0677,S05,75000,75000.0,0.0,Paid,2024-06-12,Card
P004046,STU0677,S09,52000,52000.0,0.0,Paid,2025-10-19,Mobile Banking
P004047,STU0677,S10,75000,75000.0,0.0,Paid,2026-01-24,Mobile Banking
P004048,STU0678,S07,68000,51000.0,17000.0,Partial,2025-02-11,Bank
P004049,STU0678,S04,60000,0.0,60000.0,Unpaid,,Bank
P004050,STU0678,S06,52000,26000.0,26000.0,Partial,2024-09-08,Mobile Banking
P004051,STU0678,S05,45000,22500.0,22500.0,Partial,2024-05-16,Mobile Banking
P004052,STU0678,S03,45000,45000.0,0.0,Paid,2023-10-23,Bank
P004053,STU0679,S08,68000,51000.0,17000.0,Partial,2025-05-08,Mobile Banking
P004054,STU0679,S11,68000,51000.0,17000.0,Partial,2026-05-11,Bank
P004055,STU0679,S06,60000,45000.0,15000.0,Partial,2024-09-18,Mobile Banking
P004056,STU0679,S10,52000,26000.0,26000.0,Partial,2026-02-27,Cash
P004057,STU0680,S07,45000,45000.0,0.0,Paid,2025-01-25,Card
P004058,STU0680,S11,52000,0.0,52000.0,Unpaid,,Cash
P004059,STU0680,S02,75000,0.0,75000.0,Unpaid,,Card
P004060,STU0680,S01,68000,34000.0,34000.0,Partial,2023-02-06,Cash
P004061,STU0680,S08,68000,68000.0,0.0,Paid,2025-05-01,Card
P004062,STU0680,S04,52000,52000.0,0.0,Paid,2024-02-18,Mobile Banking
P004063,STU0680,S10,75000,75000.0,0.0,Paid,2026-02-26,Mobile Banking
P004064,STU0681,S06,45000,45000.0,0.0,Paid,2024-09-11,Mobile Banking
P004065,STU0681,S09,52000,0.0,52000.0,Unpaid,,Cash
P004066,STU0681,S11,68000,51000.0,17000.0,Partial,2026-06-03,Cash
P004067,STU0681,S01,52000,52000.0,0.0,Paid,2023-01-02,Card
P004068,STU0681,S07,52000,0.0,52000.0,Unpaid,,Cash
P004069,STU0681,S04,45000,0.0,45000.0,Unpaid,,Mobile Banking
P004070,STU0682,S01,52000,26000.0,26000.0,Partial,2023-01-06,Bank
P004071,STU0682,S11,60000,60000.0,0.0,Paid,2026-05-22,Card
P004072,STU0682,S06,68000,0.0,68000.0,Unpaid,,Cash
P004073,STU0682,S10,75000,75000.0,0.0,Paid,2026-01-01,Mobile Banking
P004074,STU0682,S03,75000,56250.0,18750.0,Partial,2023-09-13,Mobile Banking
P004075,STU0683,S07,52000,26000.0,26000.0,Partial,2025-02-24,Card
P004076,STU0683,S06,75000,75000.0,0.0,Paid,2024-10-29,Bank
P004077,STU0683,S02,68000,0.0,68000.0,Unpaid,,Cash
P004078,STU0683,S08,68000,68000.0,0.0,Paid,2025-06-24,Card
P004079,STU0683,S10,68000,34000.0,34000.0,Partial,2026-01-23,Card
P004080,STU0684,S07,75000,75000.0,0.0,Paid,2025-01-10,Card
P004081,STU0684,S01,75000,37500.0,37500.0,Partial,2023-01-16,Card
P004082,STU0684,S10,52000,0.0,52000.0,Unpaid,,Bank
P004083,STU0684,S06,60000,60000.0,0.0,Paid,2024-09-11,Card
P004084,STU0684,S05,60000,45000.0,15000.0,Partial,2024-05-08,Bank
P004085,STU0684,S09,68000,34000.0,34000.0,Partial,2025-10-31,Bank
P004086,STU0685,S10,45000,33750.0,11250.0,Partial,2026-02-14,Mobile Banking
P004087,STU0685,S02,60000,30000.0,30000.0,Partial,2023-05-11,Bank
P004088,STU0685,S01,68000,34000.0,34000.0,Partial,2023-01-18,Cash
P004089,STU0685,S06,45000,45000.0,0.0,Paid,2024-10-31,Bank
P004090,STU0685,S07,68000,68000.0,0.0,Paid,2025-01-08,Cash
P004091,STU0685,S03,52000,39000.0,13000.0,Partial,2023-09-11,Mobile Banking
P004092,STU0686,S10,75000,56250.0,18750.0,Partial,2026-02-12,Card
P004093,STU0686,S03,68000,51000.0,17000.0,Partial,2023-10-28,Cash
P004094,STU0686,S01,60000,0.0,60000.0,Unpaid,,Card
P004095,STU0686,S07,60000,60000.0,0.0,Paid,2025-01-20,Cash
P004096,STU0686,S09,45000,33750.0,11250.0,Partial,2025-09-21,Card
P004097,STU0686,S11,52000,39000.0,13000.0,Partial,2026-06-28,Card
P004098,STU0686,S02,60000,60000.0,0.0,Paid,2023-06-13,Mobile Banking
P004099,STU0687,S01,52000,52000.0,0.0,Paid,2023-03-01,Cash
P004100,STU0687,S10,52000,52000.0,0.0,Paid,2026-03-02,Bank
P004101,STU0687,S02,45000,45000.0,0.0,Paid,2023-05-07,Bank
P004102,STU0687,S05,45000,45000.0,0.0,Paid,2024-06-27,Mobile Banking
P004103,STU0687,S07,68000,34000.0,34000.0,Partial,2025-02-17,Mobile Banking
P004104,STU0687,S09,52000,52000.0,0.0,Paid,2025-10-11,Mobile Banking
P004105,STU0687,S11,52000,0.0,52000.0,Unpaid,,Bank
P004106,STU0688,S11,60000,30000.0,30000.0,Partial,2026-06-14,Cash
P004107,STU0688,S03,75000,0.0,75000.0,Unpaid,,Bank
P004108,STU0688,S07,52000,26000.0,26000.0,Partial,2025-01-13,Card
P004109,STU0688,S06,68000,0.0,68000.0,Unpaid,,Card
P004110,STU0688,S02,68000,0.0,68000.0,Unpaid,,Card
P004111,STU0688,S05,52000,0.0,52000.0,Unpaid,,Bank
P004112,STU0688,S09,60000,60000.0,0.0,Paid,2025-10-18,Card
P004113,STU0688,S10,52000,0.0,52000.0,Unpaid,,Bank
P004114,STU0689,S03,52000,52000.0,0.0,Paid,2023-09-19,Card
P004115,STU0689,S02,52000,52000.0,0.0,Paid,2023-05-10,Bank
P004116,STU0689,S08,75000,75000.0,0.0,Paid,2025-06-27,Bank
P004117,STU0689,S06,52000,52000.0,0.0,Paid,2024-10-20,Card
P004118,STU0689,S09,60000,0.0,60000.0,Unpaid,,Mobile Banking
P004119,STU0689,S10,60000,45000.0,15000.0,Partial,2026-02-25,Bank
P004120,STU0689,S01,75000,75000.0,0.0,Paid,2023-02-13,Mobile Banking
P004121,STU0689,S11,52000,52000.0,0.0,Paid,2026-05-11,Bank
P004122,STU0690,S05,45000,0.0,45000.0,Unpaid,,Mobile Banking
P004123,STU0690,S09,45000,22500.0,22500.0,Partial,2025-09-22,Cash
P004124,STU0690,S06,75000,0.0,75000.0,Unpaid,,Mobile Banking
P004125,STU0690,S10,75000,75000.0,0.0,Paid,2026-02-11,Mobile Banking
P004126,STU0690,S03,52000,26000.0,26000.0,Partial,2023-09-05,Bank
P004127,STU0690,S02,52000,39000.0,13000.0,Partial,2023-06-30,Mobile Banking
P004128,STU0690,S11,52000,39000.0,13000.0,Partial,2026-05-08,Card
P004129,STU0691,S02,60000,60000.0,0.0,Paid,2023-06-01,Cash
P004130,STU0691,S11,52000,26000.0,26000.0,Partial,2026-05-22,Bank
P004131,STU0691,S10,68000,51000.0,17000.0,Partial,2026-01-07,Cash
P004132,STU0691,S08,52000,26000.0,26000.0,Partial,2025-06-20,Card
P004133,STU0691,S04,45000,45000.0,0.0,Paid,2024-02-21,Cash
P004134,STU0692,S09,60000,60000.0,0.0,Paid,2025-10-11,Mobile Banking
P004135,STU0692,S04,68000,68000.0,0.0,Paid,2024-02-22,Bank
P004136,STU0692,S06,68000,34000.0,34000.0,Partial,2024-09-02,Card
P004137,STU0692,S07,45000,45000.0,0.0,Paid,2025-01-13,Card
P004138,STU0692,S10,60000,30000.0,30000.0,Partial,2026-01-05,Card
P004139,STU0692,S02,60000,30000.0,30000.0,Partial,2023-06-08,Card
P004140,STU0692,S11,52000,39000.0,13000.0,Partial,2026-05-13,Bank
P004141,STU0692,S08,75000,0.0,75000.0,Unpaid,,Mobile Banking
P004142,STU0693,S08,52000,26000.0,26000.0,Partial,2025-06-11,Card
P004143,STU0693,S04,45000,0.0,45000.0,Unpaid,,Bank
P004144,STU0693,S11,45000,45000.0,0.0,Paid,2026-05-26,Mobile Banking
P004145,STU0693,S09,68000,51000.0,17000.0,Partial,2025-10-17,Mobile Banking
P004146,STU0693,S10,52000,39000.0,13000.0,Partial,2026-02-21,Mobile Banking
P004147,STU0693,S02,52000,52000.0,0.0,Paid,2023-05-07,Bank
P004148,STU0694,S01,45000,22500.0,22500.0,Partial,2023-02-22,Bank
P004149,STU0694,S09,45000,22500.0,22500.0,Partial,2025-10-17,Cash
P004150,STU0694,S06,45000,45000.0,0.0,Paid,2024-09-28,Card
P004151,STU0694,S04,60000,30000.0,30000.0,Partial,2024-01-26,Card
P004152,STU0694,S05,45000,45000.0,0.0,Paid,2024-05-22,Card
P004153,STU0694,S08,52000,52000.0,0.0,Paid,2025-05-08,Bank
P004154,STU0694,S11,52000,26000.0,26000.0,Partial,2026-05-26,Cash
P004155,STU0694,S02,45000,45000.0,0.0,Paid,2023-06-27,Cash
P004156,STU0695,S11,68000,68000.0,0.0,Paid,2026-05-17,Cash
P004157,STU0695,S02,60000,60000.0,0.0,Paid,2023-06-01,Mobile Banking
P004158,STU0695,S03,75000,0.0,75000.0,Unpaid,,Card
P004159,STU0695,S09,45000,45000.0,0.0,Paid,2025-09-30,Bank
P004160,STU0695,S06,68000,68000.0,0.0,Paid,2024-09-12,Card
P004161,STU0695,S07,68000,68000.0,0.0,Paid,2025-02-16,Card
P004162,STU0695,S08,52000,0.0,52000.0,Unpaid,,Cash
P004163,STU0695,S01,68000,68000.0,0.0,Paid,2023-01-20,Mobile Banking
P004164,STU0696,S05,45000,22500.0,22500.0,Partial,2024-05-03,Bank
P004165,STU0696,S08,52000,39000.0,13000.0,Partial,2025-05-04,Mobile Banking
P004166,STU0696,S07,60000,0.0,60000.0,Unpaid,,Card
P004167,STU0696,S04,68000,68000.0,0.0,Paid,2024-01-04,Cash
P004168,STU0696,S03,52000,52000.0,0.0,Paid,2023-09-19,Card
P004169,STU0696,S10,45000,45000.0,0.0,Paid,2026-01-21,Mobile Banking
P004170,STU0697,S11,68000,68000.0,0.0,Paid,2026-05-29,Mobile Banking
P004171,STU0697,S10,75000,56250.0,18750.0,Partial,2026-02-21,Cash
P004172,STU0697,S09,68000,68000.0,0.0,Paid,2025-09-16,Card
P004173,STU0697,S03,45000,45000.0,0.0,Paid,2023-10-11,Cash
P004174,STU0697,S02,52000,0.0,52000.0,Unpaid,,Mobile Banking
P004175,STU0698,S10,60000,0.0,60000.0,Unpaid,,Bank
P004176,STU0698,S06,60000,60000.0,0.0,Paid,2024-09-29,Bank
P004177,STU0698,S01,60000,0.0,60000.0,Unpaid,,Bank
P004178,STU0698,S07,52000,26000.0,26000.0,Partial,2025-01-12,Cash
P004179,STU0698,S02,75000,56250.0,18750.0,Partial,2023-05-27,Cash
P004180,STU0699,S06,45000,22500.0,22500.0,Partial,2024-09-20,Cash
P004181,STU0699,S03,45000,0.0,45000.0,Unpaid,,Bank
P004182,STU0699,S05,68000,68000.0,0.0,Paid,2024-06-30,Mobile Banking
P004183,STU0699,S09,60000,60000.0,0.0,Paid,2025-09-11,Card
P004184,STU0699,S01,75000,37500.0,37500.0,Partial,2023-01-30,Card
P004185,STU0699,S07,68000,68000.0,0.0,Paid,2025-02-02,Cash
P004186,STU0700,S07,45000,0.0,45000.0,Unpaid,,Mobile Banking
P004187,STU0700,S10,68000,68000.0,0.0,Paid,2026-02-13,Mobile Banking
P004188,STU0700,S06,60000,0.0,60000.0,Unpaid,,Card
P004189,STU0700,S01,45000,33750.0,11250.0,Partial,2023-01-18,Cash
P004190,STU0700,S03,52000,39000.0,13000.0,Partial,2023-10-03,Mobile Banking
P004191,STU0700,S02,45000,45000.0,0.0,Paid,2023-06-10,Cash
P004192,STU0700,S04,75000,37500.0,37500.0,Partial,2024-01-06,Cash
P004193,STU0700,S05,45000,0.0,45000.0,Unpaid,,Mobile Banking
P004194,STU0701,S03,68000,51000.0,17000.0,Partial,2023-09-29,Cash
P004195,STU0701,S09,45000,22500.0,22500.0,Partial,2025-10-27,Card
P004196,STU0701,S08,68000,68000.0,0.0,Paid,2025-05-16,Mobile Banking
P004197,STU0701,S11,45000,0.0,45000.0,Unpaid,,Card
P004198,STU0701,S10,75000,37500.0,37500.0,Partial,2026-02-24,Mobile Banking
P004199,STU0702,S06,45000,45000.0,0.0,Paid,2024-10-27,Bank
P004200,STU0702,S03,75000,0.0,75000.0,Unpaid,,Mobile Banking
